platform_id,timestamp,queue_length,queue_length_type,train_id
922_4_0,26580,0,After Onboard,4_0_13
310_3_1,26580,0,When Arrival,3_1_19
921_4_1,26580,27,Before Onboard,4_1_13
921_4_1,26580,0,After Onboard,4_1_13
116_3_0,26580,18,When Arrival,3_0_15
208_2_0,26580,2,When Arrival,2_0_17
111_1_0,26580,0,When Arrival,1_0_19
214_2_0,26580,38,Before Onboard,2_0_15
214_2_0,26580,0,After Onboard,2_0_15
122_1_0,26580,66,Before Onboard,1_0_15
122_1_0,26580,0,After Onboard,1_0_15
119_1_1,26580,30,Before Onboard,1_1_15
119_1_1,26580,0,After Onboard,1_1_15
213_2_1,26580,73,Before Onboard,2_1_15
213_2_1,26580,0,After Onboard,2_1_15
321_3_1,26610,38,Before Onboard,3_1_12
321_3_1,26610,0,After Onboard,3_1_12
105_3_0,26610,34,Before Onboard,3_0_20
105_3_0,26610,0,After Onboard,3_0_20
105_1_0,26610,0,When Arrival,1_0_22
208_3_1,26610,154,Before Onboard,3_1_16
208_3_1,26610,0,After Onboard,3_1_16
208_3_0,26610,54,When Arrival,3_0_16
105_3_1,26610,0,Before Onboard,3_1_20
105_3_1,26610,0,After Onboard,3_1_20
108_1_0,26610,18,Before Onboard,1_0_20
108_1_0,26610,0,After Onboard,1_0_20
316_3_0,26610,37,Before Onboard,3_0_18
316_3_0,26610,0,After Onboard,3_0_18
305_3_1,26610,65,Before Onboard,3_1_18
305_3_1,26610,0,After Onboard,3_1_18
103_1_0,26610,28,Before Onboard,1_0_24
103_1_0,26610,0,After Onboard,1_0_24
125_1_0,26610,0,When Arrival,1_0_14
103_1_1,26610,0,When Arrival,1_1_22
325_3_0,26610,49,Before Onboard,3_0_12
325_3_0,26610,0,After Onboard,3_0_12
105_1_1,26610,5,Before Onboard,1_1_20
105_1_1,26610,0,After Onboard,1_1_20
122_1_1,26610,0,When Arrival,1_1_14
101_1_1,26610,18,Before Onboard,1_1_24
101_1_1,26610,0,After Onboard,1_1_24
113_2_0,26610,42,Before Onboard,2_0_20
113_2_0,26610,0,After Onboard,2_0_20
113_2_1,26610,12,Before Onboard,2_1_20
113_2_1,26610,0,After Onboard,2_1_20
202_2_1,26610,95,Before Onboard,2_1_18
202_2_1,26610,0,After Onboard,2_1_18
125_1_1,26640,0,When Arrival,1_1_13
108_4_1,26640,3,Before Onboard,4_1_14
108_4_1,26640,0,After Onboard,4_1_14
913_4_0,26640,0,When Arrival,4_0_15
111_1_0,26640,36,Before Onboard,1_0_19
111_1_0,26640,0,After Onboard,1_0_19
310_3_1,26640,40,Before Onboard,3_1_19
310_3_1,26640,0,After Onboard,3_1_19
305_3_0,26640,42,When Arrival,3_0_17
116_3_0,26640,55,Before Onboard,3_0_15
116_3_0,26640,0,After Onboard,3_0_15
208_2_0,26640,14,Before Onboard,2_0_17
208_2_0,26640,0,After Onboard,2_0_17
925_4_1,26640,0,When Arrival,4_1_12
110_1_1,26640,37,Before Onboard,1_1_19
110_1_1,26640,0,After Onboard,1_1_19
926_4_0,26640,0,When Arrival,4_0_12
305_4_0,26640,51,Before Onboard,4_0_14
305_4_0,26640,0,After Onboard,4_0_14
128_1_0,26640,0,When Arrival,1_0_13
116_3_1,26640,3,Before Onboard,3_1_15
116_3_1,26640,0,After Onboard,3_1_15
105_1_0,26670,21,Before Onboard,1_0_22
105_1_0,26670,0,After Onboard,1_0_22
122_1_1,26670,20,Before Onboard,1_1_14
122_1_1,26670,0,After Onboard,1_1_14
206_2_0,26670,0,When Arrival,2_0_18
125_1_0,26670,76,Before Onboard,1_0_14
125_1_0,26670,0,After Onboard,1_0_14
208_2_1,26670,16,When Arrival,2_1_16
103_1_1,26670,17,Before Onboard,1_1_22
103_1_1,26670,0,After Onboard,1_1_22
208_3_0,26670,66,Before Onboard,3_0_16
208_3_0,26670,0,After Onboard,3_0_16
305_3_0,26700,57,Before Onboard,3_0_17
305_3_0,26700,0,After Onboard,3_0_17
101_1_1,26700,32,Before Onboard,1_1_27
101_1_1,26700,0,After Onboard,1_1_27
101_1_1,26700,0,When Arrival,1_1_25
913_4_0,26700,101,Before Onboard,4_0_15
913_4_0,26700,0,After Onboard,4_0_15
101_1_0,26700,0,Before Onboard,1_0_27
101_1_0,26700,0,After Onboard,1_0_27
125_1_1,26700,8,Before Onboard,1_1_13
125_1_1,26700,0,After Onboard,1_1_13
925_4_1,26700,44,Before Onboard,4_1_12
925_4_1,26700,0,After Onboard,4_1_12
926_4_0,26700,48,Before Onboard,4_0_12
926_4_0,26700,0,After Onboard,4_0_12
128_1_0,26700,93,Before Onboard,1_0_13
128_1_0,26700,0,After Onboard,1_0_13
108_4_0,26700,21,Before Onboard,4_0_17
108_4_0,26700,0,After Onboard,4_0_17
303_3_1,26700,0,When Arrival,3_1_17
108_4_1,26700,0,Before Onboard,4_1_17
108_4_1,26700,0,After Onboard,4_1_17
918_4_1,26700,0,When Arrival,4_1_14
919_4_0,26700,0,When Arrival,4_0_14
208_2_1,26730,25,Before Onboard,2_1_16
208_2_1,26730,0,After Onboard,2_1_16
206_2_0,26730,89,Before Onboard,2_0_18
206_2_0,26730,0,After Onboard,2_0_18
213_2_0,26730,0,When Arrival,2_0_20
103_1_0,26760,27,Before Onboard,1_0_25
103_1_0,26760,0,After Onboard,1_0_25
206_2_1,26760,0,When Arrival,2_1_17
919_4_0,26760,62,Before Onboard,4_0_14
919_4_0,26760,0,After Onboard,4_0_14
913_4_1,26760,0,When Arrival,4_1_16
303_3_1,26760,45,Before Onboard,3_1_17
303_3_1,26760,0,After Onboard,3_1_17
329_3_0,26760,0,When Arrival,3_0_11
105_1_0,26760,0,When Arrival,1_0_23
325_3_1,26760,0,When Arrival,3_1_11
101_1_1,26760,19,Before Onboard,1_1_25
101_1_1,26760,0,After Onboard,1_1_25
918_4_1,26760,94,Before Onboard,4_1_14
918_4_1,26760,0,After Onboard,4_1_14
103_1_1,26760,0,When Arrival,1_1_23
213_2_0,26790,48,Before Onboard,2_0_20
213_2_0,26790,0,After Onboard,2_0_20
113_1_1,26790,0,When Arrival,1_1_18
113_2_0,26790,0,When Arrival,2_0_16
113_2_1,26790,0,When Arrival,2_1_16
116_1_0,26790,34,When Arrival,1_0_18
325_3_1,26820,60,Before Onboard,3_1_11
325_3_1,26820,0,After Onboard,3_1_11
214_2_1,26820,0,When Arrival,2_1_15
111_1_1,26820,0,When Arrival,1_1_19
105_1_0,26820,33,Before Onboard,1_0_23
105_1_0,26820,0,After Onboard,1_0_23
103_1_1,26820,10,Before Onboard,1_1_23
103_1_1,26820,0,After Onboard,1_1_23
329_3_0,26820,101,Before Onboard,3_0_11
329_3_0,26820,0,After Onboard,3_0_11
119_1_0,26820,0,When Arrival,1_0_17
113_1_0,26820,2,When Arrival,1_0_19
204_2_0,26820,0,When Arrival,2_0_19
116_1_1,26820,16,When Arrival,1_1_17
206_2_1,26820,24,Before Onboard,2_1_17
206_2_1,26820,0,After Onboard,2_1_17
913_4_1,26820,27,Before Onboard,4_1_16
913_4_1,26820,0,After Onboard,4_1_16
216_2_0,26820,0,When Arrival,2_0_15
316_3_1,26850,0,When Arrival,3_1_14
113_2_1,26850,58,Before Onboard,2_1_16
113_2_1,26850,0,After Onboard,2_1_16
219_2_0,26850,0,When Arrival,2_0_14
101_1_1,26850,17,Before Onboard,1_1_28
101_1_1,26850,0,After Onboard,1_1_28
101_1_0,26850,0,Before Onboard,1_0_28
101_1_0,26850,0,After Onboard,1_0_28
108_1_1,26850,0,When Arrival,1_1_20
110_1_0,26850,0,When Arrival,1_0_20
204_2_1,26850,0,When Arrival,2_1_18
113_1_1,26850,7,Before Onboard,1_1_18
113_1_1,26850,0,After Onboard,1_1_18
113_2_0,26850,20,Before Onboard,2_0_16
113_2_0,26850,0,After Onboard,2_0_16
310_3_0,26850,0,When Arrival,3_0_18
216_2_1,26850,0,When Arrival,2_1_14
116_1_0,26850,86,Before Onboard,1_0_18
116_1_0,26850,0,After Onboard,1_0_18
321_3_0,26850,0,When Arrival,3_0_14
101_1_1,26850,0,When Arrival,1_1_26
113_1_0,26880,7,Before Onboard,1_0_19
113_1_0,26880,0,After Onboard,1_0_19
216_2_0,26880,89,Before Onboard,2_0_15
216_2_0,26880,0,After Onboard,2_0_15
305_4_1,26880,44,Before Onboard,4_1_17
305_4_1,26880,0,After Onboard,4_1_17
116_1_1,26880,19,Before Onboard,1_1_17
116_1_1,26880,0,After Onboard,1_1_17
111_1_1,26880,49,Before Onboard,1_1_19
111_1_1,26880,0,After Onboard,1_1_19
105_1_1,26880,0,When Arrival,1_1_21
214_2_1,26880,77,Before Onboard,2_1_15
214_2_1,26880,0,After Onboard,2_1_15
918_4_0,26880,0,When Arrival,4_0_17
108_1_0,26880,0,When Arrival,1_0_21
204_2_0,26880,105,Before Onboard,2_0_19
204_2_0,26880,0,After Onboard,2_0_19
119_1_0,26880,76,Before Onboard,1_0_17
119_1_0,26880,0,After Onboard,1_0_17
105_3_1,26910,0,When Arrival,3_1_18
122_1_0,26910,0,When Arrival,1_0_16
316_3_1,26910,92,Before Onboard,3_1_14
316_3_1,26910,0,After Onboard,3_1_14
108_1_1,26910,56,Before Onboard,1_1_20
108_1_1,26910,0,After Onboard,1_1_20
103_1_0,26910,32,Before Onboard,1_0_26
103_1_0,26910,0,After Onboard,1_0_26
105_1_0,26910,0,When Arrival,1_0_24
119_1_1,26910,0,When Arrival,1_1_16
216_2_1,26910,8,Before Onboard,2_1_14
216_2_1,26910,0,After Onboard,2_1_14
210_2_1,26910,0,When Arrival,2_1_20
204_2_1,26910,7,Before Onboard,2_1_18
204_2_1,26910,0,After Onboard,2_1_18
110_1_0,26910,82,Before Onboard,1_0_20
110_1_0,26910,0,After Onboard,1_0_20
321_3_0,26910,76,Before Onboard,3_0_14
321_3_0,26910,0,After Onboard,3_0_14
101_1_1,26910,8,Before Onboard,1_1_26
101_1_1,26910,0,After Onboard,1_1_26
219_2_0,26910,97,Before Onboard,2_0_14
219_2_0,26910,0,After Onboard,2_0_14
310_3_0,26910,49,Before Onboard,3_0_18
310_3_0,26910,0,After Onboard,3_0_18
103_1_1,26910,0,When Arrival,1_1_24
919_4_1,26940,0,When Arrival,4_1_14
909_4_1,26940,0,When Arrival,4_1_15
926_4_1,26940,0,When Arrival,4_1_12
921_4_0,26940,0,When Arrival,4_0_14
928_4_0,26940,0,When Arrival,4_0_12
108_1_0,26940,8,Before Onboard,1_0_21
108_1_0,26940,0,After Onboard,1_0_21
918_4_0,26940,35,Before Onboard,4_0_17
918_4_0,26940,0,After Onboard,4_0_17
105_1_1,26940,24,Before Onboard,1_1_21
105_1_1,26940,0,After Onboard,1_1_21
210_2_0,26940,0,When Arrival,2_0_17
213_2_1,26970,0,When Arrival,2_1_16
111_1_0,26970,0,When Arrival,1_0_20
103_1_1,26970,15,Before Onboard,1_1_24
103_1_1,26970,0,After Onboard,1_1_24
303_3_0,26970,0,When Arrival,3_0_20
122_1_0,26970,96,Before Onboard,1_0_16
122_1_0,26970,0,After Onboard,1_0_16
105_3_1,26970,9,Before Onboard,3_1_18
105_3_1,26970,0,After Onboard,3_1_18
110_1_1,26970,0,When Arrival,1_1_20
214_2_0,26970,0,When Arrival,2_0_16
210_2_1,26970,90,Before Onboard,2_1_20
210_2_1,26970,0,After Onboard,2_1_20
119_1_1,26970,18,Before Onboard,1_1_16
119_1_1,26970,0,After Onboard,1_1_16
105_1_0,26970,0,Before Onboard,1_0_24
105_1_0,26970,0,After Onboard,1_0_24
321_3_1,27000,0,When Arrival,3_1_13
208_3_1,27000,7,When Arrival,3_1_17
925_4_0,27000,0,When Arrival,4_0_13
926_4_1,27000,80,Before Onboard,4_1_12
926_4_1,27000,0,After Onboard,4_1_12
928_4_0,27000,122,Before Onboard,4_0_12
928_4_0,27000,1,After Onboard,4_0_12
122_1_1,27000,0,When Arrival,1_1_15
305_3_1,27000,0,When Arrival,3_1_19
316_3_0,27000,0,When Arrival,3_0_19
125_1_0,27000,0,When Arrival,1_0_15
909_4_1,27000,120,Before Onboard,4_1_15
909_4_1,27000,0,After Onboard,4_1_15
202_2_1,27000,0,When Arrival,2_1_19
921_4_0,27000,103,Before Onboard,4_0_14
921_4_0,27000,0,After Onboard,4_0_14
210_2_0,27000,9,Before Onboard,2_0_17
210_2_0,27000,0,After Onboard,2_0_17
922_4_1,27000,0,When Arrival,4_1_13
325_3_0,27000,0,When Arrival,3_0_13
101_1_0,27000,20,Before Onboard,1_0_29
101_1_0,27000,0,After Onboard,1_0_29
101_1_1,27000,0,Before Onboard,1_1_29
101_1_1,27000,0,After Onboard,1_1_29
108_4_0,27000,29,When Arrival,4_0_17
919_4_1,27000,60,Before Onboard,4_1_14
919_4_1,27000,0,After Onboard,4_1_14
101_1_1,27000,0,When Arrival,1_1_27
208_2_0,27030,1,When Arrival,2_0_18
105_1_1,27030,0,When Arrival,1_1_22
125_1_1,27030,0,When Arrival,1_1_14
128_1_0,27030,0,When Arrival,1_0_14
214_2_0,27030,42,Before Onboard,2_0_16
214_2_0,27030,0,After Onboard,2_0_16
116_3_1,27030,1,When Arrival,3_1_16
213_2_1,27030,64,Before Onboard,2_1_16
213_2_1,27030,0,After Onboard,2_1_16
111_1_0,27030,37,Before Onboard,1_0_20
111_1_0,27030,0,After Onboard,1_0_20
116_3_0,27030,22,When Arrival,3_0_16
110_1_1,27030,26,Before Onboard,1_1_20
110_1_1,27030,0,After Onboard,1_1_20
303_3_0,27030,62,Before Onboard,3_0_20
303_3_0,27030,0,After Onboard,3_0_20
108_1_0,27030,0,When Arrival,1_0_22
922_4_1,27060,106,Before Onboard,4_1_13
922_4_1,27060,0,After Onboard,4_1_13
921_4_1,27060,0,When Arrival,4_1_14
103_1_1,27060,0,When Arrival,1_1_25
103_1_0,27060,23,Before Onboard,1_0_27
103_1_0,27060,0,After Onboard,1_0_27
101_1_1,27060,17,Before Onboard,1_1_27
101_1_1,27060,0,After Onboard,1_1_27
105_3_0,27060,39,Before Onboard,3_0_21
105_3_0,27060,0,After Onboard,3_0_21
208_3_0,27060,53,When Arrival,3_0_17
122_1_1,27060,17,Before Onboard,1_1_15
122_1_1,27060,0,After Onboard,1_1_15
305_3_1,27060,28,Before Onboard,3_1_19
305_3_1,27060,0,After Onboard,3_1_19
105_3_1,27060,0,Before Onboard,3_1_21
105_3_1,27060,0,After Onboard,3_1_21
922_4_0,27060,0,When Arrival,4_0_14
325_3_0,27060,71,Before Onboard,3_0_13
325_3_0,27060,0,After Onboard,3_0_13
105_1_0,27060,0,When Arrival,1_0_25
125_1_0,27060,80,Before Onboard,1_0_15
125_1_0,27060,0,After Onboard,1_0_15
113_2_1,27060,47,Before Onboard,2_1_21
113_2_1,27060,0,After Onboard,2_1_21
202_2_1,27060,110,Before Onboard,2_1_19
202_2_1,27060,0,After Onboard,2_1_19
108_4_0,27060,70,Before Onboard,4_0_17
108_4_0,27060,0,After Onboard,4_0_17
321_3_1,27060,37,Before Onboard,3_1_13
321_3_1,27060,0,After Onboard,3_1_13
925_4_0,27060,75,Before Onboard,4_0_13
925_4_0,27060,0,After Onboard,4_0_13
316_3_0,27060,38,Before Onboard,3_0_19
316_3_0,27060,0,After Onboard,3_0_19
113_2_0,27060,0,Before Onboard,2_0_21
113_2_0,27060,0,After Onboard,2_0_21
208_3_1,27060,163,Before Onboard,3_1_17
208_3_1,27060,0,After Onboard,3_1_17
116_3_1,27090,51,Before Onboard,3_1_16
116_3_1,27090,0,After Onboard,3_1_16
305_3_0,27090,0,When Arrival,3_0_18
208_2_0,27090,18,Before Onboard,2_0_18
208_2_0,27090,0,After Onboard,2_0_18
125_1_1,27090,3,Before Onboard,1_1_14
125_1_1,27090,0,After Onboard,1_1_14
108_1_0,27090,8,Before Onboard,1_0_22
108_1_0,27090,0,After Onboard,1_0_22
116_3_0,27090,22,Before Onboard,3_0_16
116_3_0,27090,0,After Onboard,3_0_16
105_1_1,27090,6,Before Onboard,1_1_22
105_1_1,27090,0,After Onboard,1_1_22
310_3_1,27090,39,Before Onboard,3_1_20
310_3_1,27090,0,After Onboard,3_1_20
128_1_0,27090,97,Before Onboard,1_0_14
128_1_0,27090,0,After Onboard,1_0_14
922_4_0,27120,14,Before Onboard,4_0_14
922_4_0,27120,0,After Onboard,4_0_14
921_4_1,27120,32,Before Onboard,4_1_14
921_4_1,27120,0,After Onboard,4_1_14
108_4_1,27120,19,When Arrival,4_1_15
206_2_0,27120,0,When Arrival,2_0_19
208_3_0,27120,60,Before Onboard,3_0_17
208_3_0,27120,0,After Onboard,3_0_17
103_1_1,27120,14,Before Onboard,1_1_25
103_1_1,27120,0,After Onboard,1_1_25
208_2_1,27120,21,When Arrival,2_1_17
105_1_0,27120,8,Before Onboard,1_0_25
105_1_0,27120,0,After Onboard,1_0_25
305_4_0,27120,48,When Arrival,4_0_15
101_1_1,27150,0,When Arrival,1_1_28
101_1_0,27150,26,Before Onboard,1_0_30
101_1_0,27150,0,After Onboard,1_0_30
303_3_1,27150,0,When Arrival,3_1_18
101_1_1,27150,0,Before Onboard,1_1_30
101_1_1,27150,0,After Onboard,1_1_30
305_3_0,27150,50,Before Onboard,3_0_18
305_3_0,27150,0,After Onboard,3_0_18
108_1_0,27180,0,When Arrival,1_0_23
113_1_1,27180,0,When Arrival,1_1_19
913_4_0,27180,0,When Arrival,4_0_16
116_1_0,27180,40,When Arrival,1_0_19
305_4_0,27180,56,Before Onboard,4_0_15
305_4_0,27180,0,After Onboard,4_0_15
926_4_0,27180,0,When Arrival,4_0_13
105_1_1,27180,0,When Arrival,1_1_23
110_1_0,27180,0,When Arrival,1_0_21
206_2_0,27180,89,Before Onboard,2_0_19
206_2_0,27180,0,After Onboard,2_0_19
108_4_1,27180,44,Before Onboard,4_1_15
108_4_1,27180,0,After Onboard,4_1_15
925_4_1,27180,0,When Arrival,4_1_13
108_1_1,27180,0,When Arrival,1_1_21
208_2_1,27180,34,Before Onboard,2_1_17
208_2_1,27180,0,After Onboard,2_1_17
329_3_0,27210,0,When Arrival,3_0_12
119_1_0,27210,0,When Arrival,1_0_18
113_1_0,27210,0,When Arrival,1_0_20
101_1_1,27210,16,Before Onboard,1_1_28
101_1_1,27210,0,After Onboard,1_1_28
103_1_0,27210,28,Before Onboard,1_0_28
103_1_0,27210,0,After Onboard,1_0_28
103_1_1,27210,0,When Arrival,1_1_26
105_1_0,27210,0,When Arrival,1_0_26
111_1_1,27210,0,When Arrival,1_1_20
325_3_1,27210,0,When Arrival,3_1_12
206_2_1,27210,0,When Arrival,2_1_18
116_1_1,27210,13,When Arrival,1_1_18
303_3_1,27210,40,Before Onboard,3_1_18
303_3_1,27210,0,After Onboard,3_1_18
108_1_1,27240,17,Before Onboard,1_1_21
108_1_1,27240,0,After Onboard,1_1_21
925_4_1,27240,43,Before Onboard,4_1_13
925_4_1,27240,0,After Onboard,4_1_13
919_4_0,27240,0,When Arrival,4_0_15
110_1_0,27240,60,Before Onboard,1_0_21
110_1_0,27240,0,After Onboard,1_0_21
105_1_1,27240,20,Before Onboard,1_1_23
105_1_1,27240,0,After Onboard,1_1_23
113_2_0,27240,16,When Arrival,2_0_17
926_4_0,27240,61,Before Onboard,4_0_13
926_4_0,27240,0,After Onboard,4_0_13
213_2_0,27240,56,Before Onboard,2_0_21
213_2_0,27240,0,After Onboard,2_0_21
108_4_1,27240,0,Before Onboard,4_1_18
108_4_1,27240,0,After Onboard,4_1_18
918_4_1,27240,0,When Arrival,4_1_15
113_2_1,27240,13,When Arrival,2_1_17
108_1_0,27240,0,Before Onboard,1_0_23
108_1_0,27240,0,After Onboard,1_0_23
113_1_1,27240,48,Before Onboard,1_1_19
113_1_1,27240,0,After Onboard,1_1_19
108_4_0,27240,11,Before Onboard,4_0_18
108_4_0,27240,0,After Onboard,4_0_18
116_1_0,27240,85,Before Onboard,1_0_19
116_1_0,27240,0,After Onboard,1_0_19
913_4_0,27240,86,Before Onboard,4_0_16
913_4_0,27240,0,After Onboard,4_0_16
111_1_1,27270,66,Before Onboard,1_1_20
111_1_1,27270,0,After Onboard,1_1_20
113_1_0,27270,6,Before Onboard,1_0_20
113_1_0,27270,0,After Onboard,1_0_20
206_2_1,27270,15,Before Onboard,2_1_18
206_2_1,27270,0,After Onboard,2_1_18
214_2_1,27270,0,When Arrival,2_1_16
204_2_0,27270,0,When Arrival,2_0_20
325_3_1,27270,65,Before Onboard,3_1_12
325_3_1,27270,0,After Onboard,3_1_12
116_1_1,27270,20,Before Onboard,1_1_18
116_1_1,27270,0,After Onboard,1_1_18
119_1_0,27270,68,Before Onboard,1_0_18
119_1_0,27270,0,After Onboard,1_0_18
105_1_0,27270,8,Before Onboard,1_0_26
105_1_0,27270,0,After Onboard,1_0_26
216_2_0,27270,0,When Arrival,2_0_16
329_3_0,27270,121,Before Onboard,3_0_12
329_3_0,27270,0,After Onboard,3_0_12
103_1_1,27270,16,Before Onboard,1_1_26
103_1_1,27270,0,After Onboard,1_1_26
919_4_0,27300,77,Before Onboard,4_0_15
919_4_0,27300,0,After Onboard,4_0_15
103_1_0,27300,0,When Arrival,1_0_29
122_1_0,27300,0,When Arrival,1_0_17
310_3_0,27300,0,When Arrival,3_0_19
111_1_0,27300,0,When Arrival,1_0_21
110_1_1,27300,0,When Arrival,1_1_21
219_2_0,27300,0,When Arrival,2_0_15
113_2_0,27300,22,Before Onboard,2_0_17
113_2_0,27300,0,After Onboard,2_0_17
321_3_0,27300,0,When Arrival,3_0_15
101_1_0,27300,13,Before Onboard,1_0_31
101_1_0,27300,0,After Onboard,1_0_31
119_1_1,27300,0,When Arrival,1_1_17
316_3_1,27300,0,When Arrival,3_1_15
913_4_1,27300,0,When Arrival,4_1_17
204_2_1,27300,0,When Arrival,2_1_19
113_2_1,27300,13,Before Onboard,2_1_17
113_2_1,27300,0,After Onboard,2_1_17
918_4_1,27300,74,Before Onboard,4_1_15
918_4_1,27300,0,After Onboard,4_1_15
216_2_1,27300,0,When Arrival,2_1_15
101_1_1,27300,0,Before Onboard,1_1_31
101_1_1,27300,0,After Onboard,1_1_31
108_1_0,27330,0,When Arrival,1_0_24
214_2_1,27330,73,Before Onboard,2_1_16
214_2_1,27330,0,After Onboard,2_1_16
110_1_0,27330,0,When Arrival,1_0_22
204_2_0,27330,103,Before Onboard,2_0_20
204_2_0,27330,0,After Onboard,2_0_20
105_1_1,27330,0,When Arrival,1_1_24
108_1_1,27330,0,When Arrival,1_1_22
216_2_0,27330,113,Before Onboard,2_0_16
216_2_0,27330,0,After Onboard,2_0_16
101_1_1,27360,16,Before Onboard,1_1_29
101_1_1,27360,0,After Onboard,1_1_29
105_1_0,27360,0,When Arrival,1_0_27
103_1_0,27360,19,Before Onboard,1_0_29
103_1_0,27360,0,After Onboard,1_0_29
216_2_1,27360,7,Before Onboard,2_1_15
216_2_1,27360,0,After Onboard,2_1_15
103_1_1,27360,0,When Arrival,1_1_27
110_1_1,27360,21,Before Onboard,1_1_21
110_1_1,27360,0,After Onboard,1_1_21
111_1_0,27360,20,Before Onboard,1_0_21
111_1_0,27360,0,After Onboard,1_0_21
105_3_1,27360,0,When Arrival,3_1_19
310_3_0,27360,66,Before Onboard,3_0_19
310_3_0,27360,0,After Onboard,3_0_19
316_3_1,27360,97,Before Onboard,3_1_15
316_3_1,27360,0,After Onboard,3_1_15
913_4_1,27360,24,Before Onboard,4_1_17
913_4_1,27360,0,After Onboard,4_1_17
204_2_1,27360,9,Before Onboard,2_1_19
204_2_1,27360,0,After Onboard,2_1_19
122_1_0,27360,67,Before Onboard,1_0_17
122_1_0,27360,0,After Onboard,1_0_17
210_2_1,27360,0,When Arrival,2_1_21
119_1_1,27360,27,Before Onboard,1_1_17
119_1_1,27360,0,After Onboard,1_1_17
219_2_0,27360,100,Before Onboard,2_0_15
219_2_0,27360,0,After Onboard,2_0_15
321_3_0,27360,66,Before Onboard,3_0_15
321_3_0,27360,0,After Onboard,3_0_15
210_2_0,27390,0,When Arrival,2_0_18
105_1_1,27390,29,Before Onboard,1_1_24
105_1_1,27390,0,After Onboard,1_1_24
122_1_1,27390,0,When Arrival,1_1_16
110_1_0,27390,4,Before Onboard,1_0_22
110_1_0,27390,0,After Onboard,1_0_22
108_1_0,27390,32,Before Onboard,1_0_24
108_1_0,27390,0,After Onboard,1_0_24
125_1_0,27390,0,When Arrival,1_0_16
108_1_1,27390,0,Before Onboard,1_1_22
108_1_1,27390,0,After Onboard,1_1_22
214_2_0,27420,0,When Arrival,2_0_17
210_2_1,27420,89,Before Onboard,2_1_21
210_2_1,27420,0,After Onboard,2_1_21
128_1_0,27420,0,When Arrival,1_0_15
918_4_0,27420,0,When Arrival,4_0_18
125_1_1,27420,0,When Arrival,1_1_15
303_3_0,27420,0,When Arrival,3_0_21
103_1_1,27420,15,Before Onboard,1_1_27
103_1_1,27420,0,After Onboard,1_1_27
305_4_1,27420,62,Before Onboard,4_1_18
305_4_1,27420,0,After Onboard,4_1_18
213_2_1,27420,0,When Arrival,2_1_17
105_1_0,27420,6,Before Onboard,1_0_27
105_1_0,27420,0,After Onboard,1_0_27
105_3_1,27420,0,Before Onboard,3_1_19
105_3_1,27420,0,After Onboard,3_1_19
210_2_0,27450,7,Before Onboard,2_0_18
210_2_0,27450,0,After Onboard,2_0_18
305_3_1,27450,2,When Arrival,3_1_20
316_3_0,27450,0,When Arrival,3_0_20
101_1_0,27450,19,Before Onboard,1_0_32
101_1_0,27450,0,After Onboard,1_0_32
103_1_0,27450,0,When Arrival,1_0_30
122_1_1,27450,12,Before Onboard,1_1_16
122_1_1,27450,0,After Onboard,1_1_16
111_1_0,27450,0,When Arrival,1_0_22
325_3_0,27450,0,When Arrival,3_0_14
208_3_1,27450,48,When Arrival,3_1_18
101_1_1,27450,0,Before Onboard,1_1_32
101_1_1,27450,0,After Onboard,1_1_32
202_2_1,27450,0,When Arrival,2_1_20
125_1_0,27450,70,Before Onboard,1_0_16
125_1_0,27450,0,After Onboard,1_0_16
110_1_1,27450,0,When Arrival,1_1_22
321_3_1,27450,0,When Arrival,3_1_14
125_1_1,27480,5,Before Onboard,1_1_15
125_1_1,27480,0,After Onboard,1_1_15
303_3_0,27480,73,Before Onboard,3_0_21
303_3_0,27480,0,After Onboard,3_0_21
214_2_0,27480,37,Before Onboard,2_0_17
214_2_0,27480,0,After Onboard,2_0_17
921_4_0,27480,0,When Arrival,4_0_15
116_3_0,27480,22,When Arrival,3_0_17
105_1_1,27480,0,When Arrival,1_1_25
909_4_1,27480,0,When Arrival,4_1_16
213_2_1,27480,54,Before Onboard,2_1_17
213_2_1,27480,0,After Onboard,2_1_17
919_4_1,27480,0,When Arrival,4_1_15
110_1_0,27480,0,When Arrival,1_0_23
116_3_1,27480,4,When Arrival,3_1_17
128_1_0,27480,96,Before Onboard,1_0_15
128_1_0,27480,0,After Onboard,1_0_15
918_4_0,27480,56,Before Onboard,4_0_18
918_4_0,27480,0,After Onboard,4_0_18
108_1_0,27480,0,When Arrival,1_0_25
928_4_0,27480,1,When Arrival,4_0_13
926_4_1,27480,0,When Arrival,4_1_13
108_1_1,27480,0,When Arrival,1_1_23
208_2_0,27480,1,When Arrival,2_0_19
110_1_1,27510,35,Before Onboard,1_1_22
110_1_1,27510,0,After Onboard,1_1_22
103_1_1,27510,0,When Arrival,1_1_28
305_3_1,27510,22,Before Onboard,3_1_20
305_3_1,27510,0,After Onboard,3_1_20
103_1_0,27510,26,Before Onboard,1_0_30
103_1_0,27510,0,After Onboard,1_0_30
208_3_1,27510,205,Before Onboard,3_1_18
208_3_1,27510,0,After Onboard,3_1_18
101_1_1,27510,16,Before Onboard,1_1_30
101_1_1,27510,0,After Onboard,1_1_30
321_3_1,27510,32,Before Onboard,3_1_14
321_3_1,27510,0,After Onboard,3_1_14
