train_id,timestamp,train_load_type,train_load,platform_id
4_0_19,30230,Departure,396,925_4_0
4_0_18,30240,Departure,541,928_4_0
1_0_43,30240,Departure,38,108_1_0
4_1_22,30240,Departure,114,921_4_1
1_0_39,30240,Arrival,19,113_1_0
2_1_26,30240,Arrival,120,113_2_1
1_0_41,30240,Departure,25,110_1_0
2_0_30,30240,Departure,65,208_2_0
2_0_38,30240,Departure,17,213_2_0
1_1_41,30240,Departure,56,108_1_1
4_0_42,30240,Departure,13,108_4_0
1_1_39,30240,Arrival,113,111_1_1
4_0_24,30240,Arrival,104,922_4_0
3_1_31,30240,Departure,9,310_3_1
4_1_18,30240,Departure,379,926_4_1
2_0_28,30240,Arrival,60,210_2_0
2_0_26,30240,Arrival,44,113_2_0
1_0_27,30240,Departure,111,125_1_0
3_1_23,30240,Departure,109,116_3_1
1_1_43,30240,Departure,39,105_1_1
1_1_27,30240,Departure,122,122_1_1
4_0_28,30260,Departure,34,305_4_0
4_0_40,30260,Departure,23,918_4_0
4_1_23,30270,Departure,111,919_4_1
4_1_25,30270,Arrival,86,918_4_1
2_1_27,30270,Arrival,121,208_2_1
1_0_34,30270,Arrival,34,119_1_0
4_1_35,30270,Arrival,3,305_4_1
1_0_46,30270,Departure,46,105_1_0
1_1_34,30270,Arrival,110,116_1_1
4_1_19,30270,Departure,240,922_4_1
2_1_29,30270,Departure,90,206_2_1
2_0_35,30270,Arrival,33,204_2_0
2_1_37,30270,Departure,32,210_2_1
2_0_33,30270,Arrival,78,206_2_0
2_1_25,30270,Arrival,99,213_2_1
2_0_23,30270,Arrival,99,216_2_0
1_1_46,30270,Departure,25,103_1_1
2_0_25,30270,Arrival,111,214_2_0
4_0_33,30270,Arrival,20,913_4_0
4_0_27,30270,Departure,59,919_4_0
4_1_27,30270,Arrival,32,909_4_1
2_1_23,30270,Arrival,168,214_2_1
4_0_39,30270,Departure,24,108_4_0
4_0_20,30280,Arrival,160,925_4_0
3_1_28,30285,Arrival,43,105_3_1
3_0_26,30285,Departure,100,316_3_0
4_0_25,30290,Departure,87,921_4_0
1_0_49,30300,Arrival,20,103_1_0
3_1_27,30300,Arrival,73,303_3_1
1_0_37,30300,Arrival,48,116_1_0
4_0_24,30300,Departure,110,922_4_0
1_1_39,30300,Departure,133,111_1_1
4_1_36,30300,Departure,8,108_4_1
1_0_51,30300,Departure,25,101_1_0
1_0_41,30300,Arrival,25,111_1_0
2_0_26,30300,Departure,55,113_2_0
1_0_31,30300,Arrival,49,122_1_0
4_1_32,30300,Arrival,13,913_4_1
1_1_37,30300,Arrival,95,113_1_1
2_0_28,30300,Departure,63,210_2_0
2_1_26,30300,Departure,119,113_2_1
1_1_31,30300,Arrival,122,119_1_1
2_1_34,30300,Arrival,39,202_2_1
1_0_25,30300,Arrival,104,128_1_0
2_1_32,30300,Arrival,66,204_2_1
1_1_51,30300,Departure,0,101_1_1
4_1_26,30300,Arrival,71,108_4_1
1_1_41,30300,Arrival,56,110_1_1
1_1_25,30300,Arrival,181,125_1_1
1_0_39,30300,Departure,16,113_1_0
4_0_29,30310,Arrival,75,305_4_0
4_0_41,30310,Arrival,12,918_4_0
4_0_40,30320,Arrival,23,108_4_0
4_0_28,30320,Arrival,34,919_4_0
1_1_44,30330,Arrival,47,105_1_1
2_0_31,30330,Arrival,86,208_2_0
2_0_33,30330,Departure,90,206_2_0
1_0_34,30330,Departure,60,119_1_0
2_0_23,30330,Departure,134,216_2_0
2_0_25,30330,Departure,128,214_2_0
1_1_28,30330,Arrival,84,122_1_1
2_1_25,30330,Departure,113,213_2_1
4_0_33,30330,Departure,49,913_4_0
2_1_27,30330,Departure,119,208_2_1
2_0_35,30330,Departure,64,204_2_0
1_1_34,30330,Departure,134,116_1_1
2_1_23,30330,Departure,167,214_2_1
1_0_44,30330,Arrival,18,108_1_0
4_1_23,30330,Arrival,111,921_4_1
1_0_28,30330,Arrival,93,125_1_0
1_0_42,30330,Arrival,23,110_1_0
2_0_39,30330,Arrival,15,213_2_0
4_1_27,30330,Departure,61,909_4_1
4_1_35,30330,Departure,21,305_4_1
4_1_25,30330,Departure,100,918_4_1
1_1_42,30330,Arrival,58,108_1_1
4_0_26,30340,Arrival,102,921_4_0
4_0_20,30340,Departure,172,925_4_0
3_1_28,30345,Departure,57,105_3_1
4_0_25,30350,Arrival,87,922_4_0
4_0_19,30350,Arrival,396,926_4_0
4_0_43,30350,Departure,14,108_4_0
4_1_32,30360,Departure,20,913_4_1
1_1_37,30360,Departure,108,113_1_1
3_0_19,30360,Arrival,272,329_3_0
1_0_37,30360,Departure,37,116_1_0
2_1_30,30360,Arrival,73,206_2_1
2_1_32,30360,Departure,70,204_2_1
1_1_41,30360,Departure,73,110_1_1
1_1_47,30360,Arrival,13,103_1_1
1_0_49,30360,Departure,42,103_1_0
1_1_31,30360,Departure,127,119_1_1
1_0_25,30360,Departure,124,128_1_0
2_1_34,30360,Departure,65,202_2_1
3_1_27,30360,Departure,118,303_3_1
4_1_20,30360,Arrival,169,922_4_1
4_1_24,30360,Arrival,73,919_4_1
4_1_26,30360,Departure,73,108_4_1
1_0_47,30360,Arrival,42,105_1_0
1_1_49,30360,Departure,11,101_1_1
3_1_19,30360,Arrival,304,325_3_1
1_1_25,30360,Departure,208,125_1_1
2_1_40,30360,Departure,0,113_2_1
1_0_41,30360,Departure,34,111_1_0
2_0_40,30360,Departure,0,113_2_0
1_0_31,30360,Departure,73,122_1_0
4_0_29,30370,Departure,69,305_4_0
4_0_41,30370,Departure,29,918_4_0
3_1_26,30375,Arrival,73,208_3_1
3_1_30,30375,Arrival,41,305_3_1
4_0_40,30380,Departure,26,108_4_0
4_0_28,30380,Departure,59,919_4_0
4_0_34,30380,Arrival,13,913_4_0
1_0_28,30390,Departure,88,125_1_0
2_0_27,30390,Arrival,56,113_2_0
1_0_42,30390,Departure,32,110_1_0
4_1_23,30390,Departure,130,921_4_1
1_0_44,30390,Departure,17,108_1_0
1_1_40,30390,Arrival,95,111_1_1
4_0_21,30390,Arrival,103,925_4_0
1_1_42,30390,Departure,56,108_1_1
1_1_44,30390,Departure,58,105_1_1
3_0_25,30390,Arrival,169,305_3_0
4_1_19,30390,Arrival,240,925_4_1
2_0_29,30390,Arrival,45,210_2_0
2_0_31,30390,Departure,69,208_2_0
1_1_28,30390,Departure,91,122_1_1
2_1_27,30390,Arrival,119,113_2_1
2_0_39,30390,Departure,34,213_2_0
1_0_40,30390,Arrival,54,113_1_0
4_0_26,30400,Departure,99,921_4_0
3_1_24,30405,Arrival,177,116_3_1
3_1_32,30405,Arrival,3,310_3_1
4_0_25,30410,Departure,117,922_4_0
4_0_19,30410,Departure,419,926_4_0
2_1_26,30420,Arrival,119,213_2_1
3_0_19,30420,Departure,363,329_3_0
4_1_36,30420,Arrival,8,305_4_1
4_0_42,30420,Arrival,13,918_4_0
1_0_35,30420,Arrival,38,119_1_0
1_0_47,30420,Departure,42,105_1_0
2_1_28,30420,Arrival,98,208_2_1
2_0_24,30420,Arrival,69,216_2_0
2_0_36,30420,Arrival,27,204_2_0
3_1_19,30420,Departure,344,325_3_1
1_1_47,30420,Departure,27,103_1_1
2_1_24,30420,Arrival,108,214_2_1
4_1_20,30420,Departure,162,922_4_1
4_1_28,30420,Arrival,44,909_4_1
4_1_26,30420,Arrival,73,918_4_1
2_1_30,30420,Departure,92,206_2_1
1_1_35,30420,Arrival,102,116_1_1
4_1_24,30420,Departure,84,919_4_1
2_0_34,30420,Arrival,62,206_2_0
4_0_30,30420,Arrival,76,305_4_0
2_0_26,30420,Arrival,55,214_2_0
2_1_38,30420,Departure,20,210_2_1
4_0_41,30430,Arrival,29,108_4_0
4_0_29,30430,Arrival,69,919_4_0
3_1_26,30435,Departure,120,208_3_1
3_1_34,30435,Departure,6,105_3_1
3_0_24,30435,Arrival,128,208_3_0
3_1_30,30435,Departure,47,305_3_1
4_0_34,30440,Departure,34,913_4_0
4_1_27,30450,Arrival,61,108_4_1
4_0_21,30450,Departure,127,925_4_0
1_1_42,30450,Arrival,56,110_1_1
3_0_25,30450,Departure,179,305_3_0
2_1_33,30450,Arrival,63,204_2_1
1_1_26,30450,Arrival,174,125_1_1
1_1_40,30450,Departure,111,111_1_1
1_1_50,30450,Arrival,30,101_1_1
1_1_52,30450,Departure,25,101_1_1
1_0_26,30450,Arrival,102,128_1_0
4_1_19,30450,Departure,234,925_4_1
4_1_33,30450,Arrival,23,913_4_1
1_1_38,30450,Arrival,86,113_1_1
2_0_29,30450,Departure,47,210_2_0
2_0_27,30450,Departure,78,113_2_0
1_0_40,30450,Departure,40,113_1_0
2_1_35,30450,Arrival,33,202_2_1
1_0_32,30450,Arrival,75,122_1_0
4_0_27,30450,Arrival,59,921_4_0
1_1_32,30450,Arrival,122,119_1_1
1_0_52,30450,Departure,0,101_1_0
4_1_37,30450,Departure,13,108_4_1
1_0_42,30450,Arrival,32,111_1_0
1_0_38,30450,Arrival,28,116_1_0
2_1_27,30450,Departure,126,113_2_1
4_0_44,30460,Departure,2,108_4_0
4_0_20,30460,Arrival,172,926_4_0
4_0_26,30460,Arrival,99,922_4_0
3_1_32,30465,Departure,56,310_3_1
3_1_24,30465,Departure,201,116_3_1
4_1_26,30480,Departure,102,918_4_1
2_0_34,30480,Departure,73,206_2_0
2_0_36,30480,Departure,49,204_2_0
4_1_28,30480,Departure,72,909_4_1
1_0_43,30480,Arrival,38,110_1_0
4_1_36,30480,Departure,20,305_4_1
1_1_29,30480,Arrival,168,122_1_1
1_1_45,30480,Arrival,57,105_1_1
1_0_35,30480,Departure,66,119_1_0
1_0_29,30480,Arrival,118,125_1_0
4_1_24,30480,Arrival,84,921_4_1
3_0_23,30480,Arrival,182,116_3_0
2_0_26,30480,Departure,83,214_2_0
2_0_24,30480,Departure,96,216_2_0
1_0_45,30480,Arrival,22,108_1_0
1_1_43,30480,Arrival,39,108_1_1
4_0_30,30480,Departure,96,305_4_0
2_1_26,30480,Departure,142,213_2_1
1_1_35,30480,Departure,109,116_1_1
4_0_42,30480,Departure,10,918_4_0
2_1_28,30480,Departure,111,208_2_1
2_1_24,30480,Departure,103,214_2_1
2_0_32,30480,Arrival,65,208_2_0
4_0_35,30490,Arrival,56,913_4_0
4_0_41,30490,Departure,35,108_4_0
4_0_29,30490,Departure,86,919_4_0
3_0_28,30495,Arrival,28,303_3_0
3_0_24,30495,Departure,137,208_3_0
4_0_22,30500,Arrival,129,925_4_0
3_1_29,30510,Arrival,60,105_3_1
2_1_35,30510,Departure,66,202_2_1
1_1_32,30510,Departure,132,119_1_1
1_0_48,30510,Arrival,40,105_1_0
4_0_27,30510,Departure,81,921_4_0
1_0_32,30510,Departure,97,122_1_0
2_1_41,30510,Departure,14,113_2_1
1_1_38,30510,Departure,87,113_1_1
1_1_48,30510,Arrival,16,103_1_1
4_1_33,30510,Departure,33,913_4_1
1_1_26,30510,Departure,198,125_1_1
3_0_29,30510,Departure,38,105_3_0
2_0_41,30510,Departure,0,113_2_0
1_1_42,30510,Departure,78,110_1_1
4_1_27,30510,Departure,66,108_4_1
1_1_50,30510,Departure,47,101_1_1
2_1_31,30510,Arrival,55,206_2_1
2_1_33,30510,Departure,73,204_2_1
1_0_38,30510,Departure,33,116_1_0
1_0_26,30510,Departure,136,128_1_0
1_0_50,30510,Departure,14,103_1_0
1_0_42,30510,Departure,43,111_1_0
4_1_21,30510,Arrival,101,922_4_1
4_1_25,30510,Arrival,100,919_4_1
4_0_20,30520,Departure,191,926_4_0
4_0_26,30520,Departure,121,922_4_0
3_0_26,30525,Arrival,100,310_3_0
3_1_28,30525,Arrival,57,303_3_1
4_0_43,30530,Arrival,14,918_4_0
4_0_31,30530,Arrival,72,305_4_0
1_1_29,30540,Departure,171,122_1_1
1_1_45,30540,Departure,71,105_1_1
1_0_41,30540,Arrival,34,113_1_0
2_0_32,30540,Departure,36,208_2_0
1_1_41,30540,Arrival,73,111_1_1
4_1_20,30540,Arrival,162,925_4_1
4_0_30,30540,Arrival,96,919_4_0
1_0_45,30540,Departure,20,108_1_0
4_1_24,30540,Departure,92,921_4_1
2_0_28,30540,Arrival,63,113_2_0
1_0_43,30540,Departure,38,110_1_0
3_0_23,30540,Departure,179,116_3_0
2_0_40,30540,Departure,15,213_2_0
1_1_43,30540,Departure,39,108_1_1
2_0_30,30540,Arrival,65,210_2_0
2_1_28,30540,Arrival,111,113_2_1
1_0_29,30540,Departure,118,125_1_0
4_0_42,30540,Arrival,10,108_4_0
4_0_35,30550,Departure,62,913_4_0
3_0_28,30555,Departure,64,303_3_0
4_0_22,30560,Departure,150,925_4_0
4_0_28,30560,Arrival,59,921_4_0
4_1_25,30570,Departure,120,919_4_1
4_0_45,30570,Departure,7,108_4_0
4_1_27,30570,Arrival,66,918_4_1
4_0_21,30570,Arrival,127,926_4_0
4_1_29,30570,Arrival,26,909_4_1
2_0_37,30570,Arrival,12,204_2_0
2_1_25,30570,Arrival,113,214_2_1
2_1_27,30570,Arrival,126,213_2_1
2_0_35,30570,Arrival,64,206_2_0
4_0_27,30570,Arrival,81,922_4_0
2_1_31,30570,Departure,70,206_2_1
1_0_36,30570,Arrival,81,119_1_0
1_0_48,30570,Departure,38,105_1_0
4_1_37,30570,Arrival,13,305_4_1
2_1_39,30570,Departure,26,210_2_1
1_1_36,30570,Arrival,131,116_1_1
3_1_29,30570,Departure,58,105_3_1
4_1_21,30570,Departure,108,922_4_1
2_1_29,30570,Arrival,90,208_2_1
2_0_25,30570,Arrival,128,216_2_0
2_0_27,30570,Arrival,78,214_2_0
1_1_48,30570,Departure,29,103_1_1
3_1_28,30585,Departure,61,303_3_1
3_0_26,30585,Departure,118,310_3_0
4_0_43,30590,Departure,34,918_4_0
4_0_31,30590,Departure,97,305_4_0
2_1_36,30600,Arrival,27,202_2_1
3_1_31,30600,Arrival,9,305_3_1
4_0_42,30600,Departure,18,108_4_0
2_1_22,30600,Arrival,237,216_2_1
1_0_39,30600,Arrival,16,116_1_0
1_0_33,30600,Arrival,59,122_1_0
2_1_34,30600,Arrival,65,204_2_1
1_0_41,30600,Departure,52,113_1_0
1_1_41,30600,Departure,90,111_1_1
4_1_38,30600,Departure,0,108_4_1
1_1_43,30600,Arrival,39,110_1_1
4_0_36,30600,Arrival,38,913_4_0
2_0_22,30600,Arrival,239,219_2_0
1_0_53,30600,Departure,18,101_1_0
1_1_33,30600,Arrival,128,119_1_1
1_0_43,30600,Arrival,38,111_1_0
3_0_21,30600,Arrival,175,325_3_0
1_1_27,30600,Arrival,122,125_1_1
2_0_30,30600,Departure,70,210_2_0
4_0_30,30600,Departure,94,919_4_0
1_1_39,30600,Arrival,133,113_1_1
4_1_20,30600,Departure,166,925_4_1
1_0_27,30600,Arrival,111,128_1_0
3_1_27,30600,Arrival,118,208_3_1
4_1_34,30600,Arrival,29,913_4_1
1_0_51,30600,Arrival,25,103_1_0
2_0_28,30600,Departure,60,113_2_0
1_1_53,30600,Departure,0,101_1_1
4_1_28,30600,Arrival,72,108_4_1
2_1_28,30600,Departure,108,113_2_1
3_0_27,30600,Arrival,34,316_3_0
3_1_21,30600,Arrival,243,321_3_1
4_0_23,30610,Arrival,97,925_4_0
4_0_28,30620,Departure,80,921_4_0
2_0_27,30630,Departure,99,214_2_0
4_1_27,30630,Departure,74,918_4_1
1_0_46,30630,Arrival,46,108_1_0
3_1_25,30630,Arrival,145,116_3_1
2_1_27,30630,Departure,148,213_2_1
2_1_29,30630,Departure,108,208_2_1
2_0_33,30630,Arrival,90,208_2_0
2_0_35,30630,Departure,83,206_2_0
4_1_29,30630,Departure,71,909_4_1
4_1_37,30630,Departure,19,305_4_1
4_1_25,30630,Arrival,120,921_4_1
1_0_30,30630,Arrival,113,125_1_0
1_1_46,30630,Arrival,25,105_1_1
2_0_25,30630,Departure,141,216_2_0
1_1_36,30630,Departure,148,116_1_1
1_0_44,30630,Arrival,17,110_1_0
1_1_30,30630,Arrival,139,122_1_1
4_0_21,30630,Departure,158,926_4_0
1_0_36,30630,Departure,100,119_1_0
4_0_27,30630,Departure,91,922_4_0
3_1_33,30630,Arrival,14,310_3_1
2_0_37,30630,Departure,37,204_2_0
1_1_44,30630,Arrival,58,108_1_1
2_1_25,30630,Departure,112,214_2_1
4_0_32,30640,Arrival,42,305_4_0
4_0_44,30640,Arrival,2,918_4_0
4_0_43,30650,Arrival,34,108_4_0
4_0_19,30650,Arrival,419,928_4_0
4_0_31,30650,Arrival,97,919_4_0
3_0_21,30660,Departure,225,325_3_0
1_0_51,30660,Departure,43,103_1_0
3_1_27,30660,Departure,170,208_3_1
3_0_27,30660,Departure,143,316_3_0
2_1_42,30660,Departure,19,113_2_1
1_1_27,30660,Departure,138,125_1_1
1_0_27,30660,Departure,130,128_1_0
4_1_34,30660,Departure,48,913_4_1
1_0_43,30660,Departure,44,111_1_0
4_0_36,30660,Departure,38,913_4_0
1_1_33,30660,Departure,131,119_1_1
3_1_35,30660,Departure,20,105_3_1
1_1_43,30660,Departure,63,110_1_1
2_1_32,30660,Arrival,70,206_2_1
2_1_22,30660,Departure,236,216_2_1
4_1_28,30660,Departure,95,108_4_1
2_0_22,30660,Departure,359,219_2_0
1_0_49,30660,Arrival,42,105_1_0
1_0_33,30660,Departure,87,122_1_0
1_0_39,30660,Departure,20,116_1_0
2_0_42,30660,Departure,0,113_2_0
3_1_31,30660,Departure,11,305_3_1
2_1_34,30660,Departure,71,204_2_1
2_1_36,30660,Departure,65,202_2_1
4_1_26,30660,Arrival,102,919_4_1
3_1_21,30660,Departure,359,321_3_1
1_1_51,30660,Departure,12,101_1_1
1_1_39,30660,Departure,133,113_1_1
4_1_22,30660,Arrival,114,922_4_1
1_1_49,30660,Arrival,11,103_1_1
4_0_23,30670,Departure,104,925_4_0
4_0_29,30670,Arrival,86,921_4_0
3_1_22,30675,Arrival,290,316_3_1
4_0_22,30680,Arrival,150,926_4_0
4_0_28,30680,Arrival,80,922_4_0
4_0_46,30680,Departure,7,108_4_0
1_1_30,30690,Departure,140,122_1_1
1_1_46,30690,Departure,30,105_1_1
4_1_25,30690,Departure,135,921_4_1
2_0_41,30690,Departure,13,213_2_0
1_0_30,30690,Departure,109,125_1_0
3_1_33,30690,Departure,42,310_3_1
1_1_44,30690,Departure,59,108_1_1
1_1_42,30690,Arrival,78,111_1_1
3_1_25,30690,Departure,147,116_3_1
4_1_19,30690,Arrival,234,926_4_1
2_0_29,30690,Arrival,47,113_2_0
2_1_29,30690,Arrival,108,113_2_1
2_0_31,30690,Arrival,69,210_2_0
4_1_21,30690,Arrival,108,925_4_1
1_0_46,30690,Departure,36,108_1_0
1_0_44,30690,Departure,15,110_1_0
2_0_33,30690,Departure,54,208_2_0
1_0_42,30690,Arrival,43,113_1_0
4_0_32,30700,Departure,52,305_4_0
4_0_44,30700,Departure,22,918_4_0
4_0_43,30710,Departure,34,108_4_0
4_0_19,30710,Departure,516,928_4_0
4_0_31,30710,Departure,120,919_4_0
4_0_37,30710,Arrival,43,913_4_0
1_0_37,30720,Arrival,37,119_1_0
4_1_28,30720,Arrival,95,918_4_1
2_1_28,30720,Arrival,108,213_2_1
1_0_49,30720,Departure,47,105_1_0
2_0_36,30720,Arrival,49,206_2_0
2_1_30,30720,Arrival,92,208_2_1
1_1_37,30720,Arrival,108,116_1_1
1_1_49,30720,Departure,27,103_1_1
4_0_24,30720,Arrival,110,925_4_0
2_0_28,30720,Arrival,60,214_2_0
2_0_38,30720,Arrival,17,204_2_0
2_1_26,30720,Arrival,142,214_2_1
4_1_30,30720,Arrival,25,909_4_1
4_1_26,30720,Departure,103,919_4_1
2_1_40,30720,Departure,30,210_2_1
2_1_32,30720,Departure,89,206_2_1
2_0_26,30720,Arrival,83,216_2_0
4_1_22,30720,Departure,124,922_4_1
4_0_29,30730,Departure,95,921_4_0
3_1_30,30735,Arrival,47,105_3_1
3_1_22,30735,Departure,300,316_3_1
4_0_22,30740,Departure,166,926_4_0
4_0_28,30740,Departure,79,922_4_0
2_0_31,30750,Departure,78,210_2_0
2_1_37,30750,Arrival,32,202_2_1
4_1_39,30750,Departure,8,108_4_1
1_1_44,30750,Arrival,59,110_1_1
4_1_35,30750,Arrival,21,913_4_1
1_1_34,30750,Arrival,134,119_1_1
1_0_42,30750,Departure,54,113_1_0
1_1_40,30750,Arrival,111,113_1_1
1_1_28,30750,Arrival,91,125_1_1
1_1_54,30750,Departure,22,101_1_1
1_0_34,30750,Arrival,60,122_1_0
2_1_35,30750,Arrival,66,204_2_1
1_0_40,30750,Arrival,40,116_1_0
4_0_33,30750,Arrival,49,305_4_0
2_0_23,30750,Arrival,134,219_2_0
2_1_23,30750,Arrival,167,216_2_1
1_0_44,30750,Arrival,15,111_1_0
4_1_29,30750,Arrival,71,108_4_1
1_1_42,30750,Departure,102,111_1_1
1_0_28,30750,Arrival,88,128_1_0
4_0_45,30750,Arrival,7,918_4_0
1_1_52,30750,Arrival,25,101_1_1
4_1_19,30750,Departure,229,926_4_1
2_1_29,30750,Departure,111,113_2_1
3_1_29,30750,Arrival,58,303_3_1
4_1_21,30750,Departure,126,925_4_1
1_0_54,30750,Departure,0,101_1_0
2_0_29,30750,Departure,41,113_2_0
4_0_44,30760,Arrival,22,108_4_0
4_0_32,30760,Arrival,52,919_4_0
4_0_20,30760,Arrival,191,928_4_0
3_0_26,30765,Arrival,118,305_3_0
4_0_37,30770,Departure,68,913_4_0
2_1_26,30780,Departure,164,214_2_1
2_0_34,30780,Arrival,73,208_2_0
4_0_30,30780,Arrival,94,921_4_0
2_1_28,30780,Departure,124,213_2_1
4_1_30,30780,Departure,59,909_4_1
1_1_37,30780,Departure,121,116_1_1
2_0_28,30780,Departure,55,214_2_0
4_0_24,30780,Departure,119,925_4_0
2_0_26,30780,Departure,114,216_2_0
2_0_38,30780,Departure,48,204_2_0
1_1_47,30780,Arrival,27,105_1_1
4_1_26,30780,Arrival,103,921_4_1
1_0_45,30780,Arrival,20,110_1_0
2_1_30,30780,Departure,96,208_2_1
1_0_31,30780,Arrival,73,125_1_0
1_0_47,30780,Arrival,42,108_1_0
1_1_31,30780,Arrival,127,122_1_1
4_1_38,30780,Departure,22,305_4_1
1_0_37,30780,Departure,66,119_1_0
2_0_36,30780,Departure,59,206_2_0
1_1_45,30780,Arrival,71,108_1_1
4_1_28,30780,Departure,106,918_4_1
4_0_29,30790,Arrival,95,922_4_0
4_0_23,30790,Arrival,104,926_4_0
4_0_47,30790,Departure,21,108_4_0
3_1_30,30795,Departure,51,105_3_1
1_1_34,30810,Departure,137,119_1_1
1_0_50,30810,Arrival,14,105_1_0
3_1_29,30810,Departure,101,303_3_1
1_1_50,30810,Arrival,47,103_1_1
1_1_40,30810,Departure,120,113_1_1
2_0_23,30810,Departure,165,219_2_0
4_0_45,30810,Departure,11,918_4_0
4_1_35,30810,Departure,29,913_4_1
1_0_52,30810,Departure,21,103_1_0
4_1_23,30810,Arrival,130,922_4_1
2_1_43,30810,Departure,0,113_2_1
4_0_33,30810,Departure,51,305_4_0
2_1_41,30810,Arrival,14,210_2_1
1_1_52,30810,Departure,38,101_1_1
2_1_33,30810,Arrival,73,206_2_1
1_0_28,30810,Departure,123,128_1_0
4_1_29,30810,Departure,78,108_4_1
4_1_27,30810,Arrival,74,919_4_1
2_1_35,30810,Departure,74,204_2_1
1_1_44,30810,Departure,86,110_1_1
3_0_20,30810,Arrival,293,329_3_0
1_1_28,30810,Departure,122,125_1_1
2_0_43,30810,Departure,0,113_2_0
1_0_40,30810,Departure,27,116_1_0
3_0_25,30810,Arrival,179,208_3_0
1_0_34,30810,Departure,80,122_1_0
2_1_37,30810,Departure,65,202_2_1
3_1_20,30810,Arrival,373,325_3_1
2_1_23,30810,Departure,170,216_2_1
1_0_44,30810,Departure,30,111_1_0
4_0_32,30820,Departure,72,919_4_0
4_0_38,30820,Arrival,10,913_4_0
4_0_20,30820,Departure,212,928_4_0
4_0_44,30820,Departure,23,108_4_0
3_1_28,30825,Arrival,61,208_3_1
3_0_22,30825,Arrival,206,321_3_0
3_0_26,30825,Departure,117,305_3_0
3_1_32,30825,Arrival,56,305_3_1
4_0_25,30830,Arrival,117,925_4_0
4_1_26,30840,Departure,127,921_4_1
2_1_30,30840,Arrival,96,113_2_1
1_1_45,30840,Departure,74,108_1_1
2_0_30,30840,Arrival,70,113_2_0
1_0_43,30840,Arrival,44,113_1_0
2_0_34,30840,Departure,70,208_2_0
4_1_20,30840,Arrival,166,926_4_1
4_1_22,30840,Arrival,124,925_4_1
1_0_45,30840,Departure,20,110_1_0
4_0_30,30840,Departure,91,921_4_0
2_0_42,30840,Departure,11,213_2_0
1_1_31,30840,Departure,132,122_1_1
1_1_47,30840,Departure,40,105_1_1
1_1_43,30840,Arrival,63,111_1_1
1_0_31,30840,Departure,72,125_1_0
1_0_47,30840,Departure,21,108_1_0
2_0_32,30840,Arrival,36,210_2_0
4_0_29,30850,Departure,115,922_4_0
4_0_23,30850,Departure,133,926_4_0
3_1_26,30855,Arrival,120,116_3_1
3_1_34,30855,Arrival,6,310_3_1
3_0_24,30855,Arrival,137,116_3_0
4_0_46,30860,Arrival,7,918_4_0
4_0_34,30860,Arrival,34,305_4_0
2_1_27,30870,Arrival,148,214_2_1
4_0_21,30870,Arrival,158,928_4_0
4_0_45,30870,Arrival,11,108_4_0
4_1_27,30870,Departure,83,919_4_1
1_0_50,30870,Departure,14,105_1_0
4_1_29,30870,Arrival,78,918_4_1
4_1_23,30870,Departure,132,922_4_1
4_1_31,30870,Arrival,48,909_4_1
1_1_38,30870,Arrival,87,116_1_1
2_0_29,30870,Arrival,41,214_2_0
2_1_41,30870,Departure,38,210_2_1
2_0_27,30870,Arrival,99,216_2_0
1_1_50,30870,Departure,52,103_1_1
1_0_38,30870,Arrival,33,119_1_0
3_0_20,30870,Departure,364,329_3_0
4_1_39,30870,Arrival,8,305_4_1
2_1_29,30870,Arrival,111,213_2_1
4_0_33,30870,Arrival,51,919_4_0
2_0_39,30870,Arrival,34,204_2_0
2_1_33,30870,Departure,91,206_2_1
3_0_29,30870,Arrival,38,303_3_0
3_1_20,30870,Departure,428,325_3_1
2_0_37,30870,Arrival,37,206_2_0
3_0_25,30870,Departure,177,208_3_0
2_1_31,30870,Arrival,70,208_2_1
4_0_38,30880,Departure,20,913_4_0
3_0_22,30885,Departure,217,321_3_0
3_1_36,30885,Departure,7,105_3_1
3_1_32,30885,Departure,64,305_3_1
3_0_30,30885,Departure,5,105_3_0
3_1_28,30885,Departure,101,208_3_1
4_0_25,30890,Departure,136,925_4_0
4_0_31,30890,Arrival,120,921_4_0
4_0_24,30900,Arrival,119,926_4_0
2_1_38,30900,Arrival,20,202_2_1
2_0_24,30900,Arrival,96,219_2_0
1_0_41,30900,Arrival,52,116_1_0
1_1_43,30900,Departure,84,111_1_1
1_1_29,30900,Arrival,171,125_1_1
4_1_40,30900,Departure,17,108_4_1
1_0_29,30900,Arrival,118,128_1_0
1_0_35,30900,Arrival,66,122_1_0
2_1_30,30900,Departure,119,113_2_1
3_0_27,30900,Arrival,143,310_3_0
1_0_43,30900,Departure,32,113_1_0
1_0_55,30900,Departure,16,101_1_0
2_1_36,30900,Arrival,65,204_2_1
4_1_22,30900,Departure,124,925_4_1
4_1_20,30900,Departure,173,926_4_1
1_1_35,30900,Arrival,109,119_1_1
4_1_36,30900,Arrival,20,913_4_1
1_1_45,30900,Arrival,74,110_1_1
1_0_53,30900,Arrival,18,103_1_0
2_0_30,30900,Departure,67,113_2_0
2_0_32,30900,Departure,39,210_2_0
1_1_55,30900,Departure,0,101_1_1
4_1_30,30900,Arrival,59,108_4_1
4_0_48,30900,Departure,0,108_4_0
4_0_30,30900,Arrival,91,922_4_0
3_1_23,30900,Arrival,109,316_3_1
