passenger_id,trajectory_type,trajectory_time,trajectory_platform
43808,Boarding,26400,113_2_0
43808,Exit,26880,216_2_0
124319,Boarding,26580,214_2_0
124319,Exit,26880,216_2_0
124320,Boarding,26580,214_2_0
124320,Exit,26880,216_2_0
105096,Boarding,25710,208_3_1
105096,Exit,26910,316_3_1
105095,Boarding,25710,208_3_1
105095,Exit,26910,316_3_1
105099,Boarding,25710,208_3_1
105099,Exit,26910,316_3_1
105094,Boarding,25710,208_3_1
105094,Exit,26910,316_3_1
117825,Boarding,24090,213_2_0
117825,Exit,26910,219_2_0
90900,Boarding,24630,204_2_0
90900,Exit,26910,219_2_0
111043,Boarding,25650,210_2_0
111043,Exit,26910,219_2_0
124500,Boarding,26130,214_2_0
124500,Exit,26910,219_2_0
124497,Boarding,26130,214_2_0
124497,Exit,26910,219_2_0
131212,Boarding,26430,216_2_0
131212,Exit,26910,219_2_0
14065,Boarding,26190,105_1_0
14065,Exit,26910,110_1_0
20755,Boarding,26610,108_1_0
20755,Exit,26910,110_1_0
29118,Boarding,25350,110_1_0
29118,Transfer,25710,113_1_0
29118,Boarding,25710,113_2_1
29118,Exit,26910,204_2_1
109975,Boarding,26070,210_2_1
109975,Exit,26910,204_2_1
82942,Boarding,26610,202_2_1
82942,Exit,26910,204_2_1
82940,Boarding,26610,202_2_1
82940,Exit,26910,204_2_1
82939,Boarding,26610,202_2_1
82939,Exit,26910,204_2_1
82941,Boarding,26610,202_2_1
82941,Exit,26910,204_2_1
17611,Boarding,25710,105_3_0
17611,Exit,26910,310_3_0
145221,Boarding,26130,303_3_0
145221,Exit,26910,310_3_0
145223,Boarding,26130,303_3_0
145223,Exit,26910,310_3_0
43794,Boarding,23910,113_2_1
43794,Exit,26910,216_2_1
43802,Boarding,25950,113_2_1
43802,Exit,26910,216_2_1
43803,Boarding,25950,113_2_1
43803,Exit,26910,216_2_1
124321,Boarding,26430,214_2_1
124321,Exit,26910,216_2_1
124314,Boarding,26430,214_2_1
124314,Exit,26910,216_2_1
124313,Boarding,26430,214_2_1
124313,Exit,26910,216_2_1
124318,Boarding,26430,214_2_1
124318,Exit,26910,216_2_1
124315,Boarding,26430,214_2_1
124315,Exit,26910,216_2_1
124311,Boarding,26430,214_2_1
124311,Exit,26910,216_2_1
145622,Boarding,24330,303_3_0
145622,Exit,26910,321_3_0
152339,Boarding,25350,305_3_0
152339,Exit,26910,321_3_0
31428,Boarding,25350,110_1_0
31428,Transfer,26070,116_1_0
31428,Boarding,26190,116_3_0
31428,Exit,26910,321_3_0
31430,Boarding,25350,110_1_0
31430,Transfer,26070,116_1_0
31430,Boarding,26190,116_3_0
31430,Exit,26910,321_3_0
38215,Boarding,25470,111_1_0
38215,Transfer,26070,116_1_0
38215,Boarding,26190,116_3_0
38215,Exit,26910,321_3_0
216,Boarding,26160,101_1_1
216,Exit,26940,105_1_1
6820,Boarding,26520,103_1_1
6820,Exit,26940,105_1_1
12225,Boarding,25830,103_1_0
12225,Transfer,26610,108_1_0
12225,Boarding,26700,108_4_0
12225,Exit,26940,918_4_0
25589,Boarding,26700,108_4_0
25589,Exit,26940,918_4_0
25590,Boarding,26700,108_4_0
25590,Exit,26940,918_4_0
13867,Boarding,26520,105_1_0
13867,Exit,26940,108_1_0
13860,Boarding,26520,105_1_0
13860,Exit,26940,108_1_0
148270,Boarding,26610,305_3_1
148270,Exit,26970,105_3_1
148272,Boarding,26610,305_3_1
148272,Exit,26970,105_3_1
28326,Boarding,25350,110_1_0
28326,Exit,26970,122_1_0
35149,Boarding,25470,111_1_0
35149,Exit,26970,122_1_0
109222,Boarding,25200,210_2_0
109222,Transfer,25500,113_2_0
109222,Boarding,25710,113_1_0
109222,Exit,26970,122_1_0
48710,Boarding,26070,116_1_0
48710,Exit,26970,122_1_0
48713,Boarding,26070,116_1_0
48713,Exit,26970,122_1_0
48712,Boarding,26070,116_1_0
48712,Exit,26970,122_1_0
48706,Boarding,26070,116_1_0
48706,Exit,26970,122_1_0
55281,Boarding,26490,119_1_0
55281,Exit,26970,122_1_0
223,Boarding,26250,101_1_0
223,Exit,26970,105_1_0
215,Boarding,26250,101_1_0
215,Exit,26970,105_1_0
7919,Boarding,24630,103_1_1
7919,Exit,26970,119_1_1
28129,Boarding,25470,110_1_1
28129,Exit,26970,119_1_1
28133,Boarding,25470,110_1_1
28133,Exit,26970,119_1_1
28130,Boarding,25470,110_1_1
28130,Exit,26970,119_1_1
34963,Boarding,25710,111_1_1
34963,Exit,26970,119_1_1
22980,Boarding,25830,108_1_0
22980,Transfer,26490,113_1_0
22980,Boarding,26610,113_2_1
22980,Exit,26970,210_2_1
29695,Boarding,26130,110_1_0
29695,Transfer,26490,113_1_0
29695,Boarding,26610,113_2_1
29695,Exit,26970,210_2_1
29693,Boarding,26130,110_1_0
29693,Transfer,26490,113_1_0
29693,Boarding,26610,113_2_1
29693,Exit,26970,210_2_1
29694,Boarding,26130,110_1_0
29694,Transfer,26490,113_1_0
29694,Boarding,26610,113_2_1
29694,Exit,26970,210_2_1
29697,Boarding,26130,110_1_0
29697,Transfer,26490,113_1_0
29697,Boarding,26610,113_2_1
29697,Exit,26970,210_2_1
36485,Boarding,26250,111_1_0
36485,Transfer,26490,113_1_0
36485,Boarding,26610,113_2_1
36485,Exit,26970,210_2_1
193631,Boarding,26460,909_4_1
193631,Exit,27000,919_4_1
193633,Boarding,26460,909_4_1
193633,Exit,27000,919_4_1
206956,Boarding,26760,918_4_1
206956,Exit,27000,919_4_1
159489,Boarding,25290,310_3_1
159489,Transfer,25710,305_3_1
159489,Boarding,25800,305_4_1
159489,Exit,27000,909_4_1
159491,Boarding,25290,310_3_1
159491,Transfer,25710,305_3_1
159491,Boarding,25800,305_4_1
159491,Exit,27000,909_4_1
199957,Boarding,26280,913_4_1
199957,Exit,27000,909_4_1
194364,Boarding,25380,909_4_1
194364,Exit,27000,926_4_1
194366,Boarding,25380,909_4_1
194366,Exit,27000,926_4_1
194369,Boarding,25380,909_4_1
194369,Exit,27000,926_4_1
207677,Boarding,25680,918_4_1
207677,Exit,27000,926_4_1
214394,Boarding,25920,919_4_1
214394,Exit,27000,926_4_1
214401,Boarding,25920,919_4_1
214401,Exit,27000,926_4_1
214393,Boarding,25920,919_4_1
214393,Exit,27000,926_4_1
221176,Boarding,26040,921_4_1
221176,Exit,27000,926_4_1
221179,Boarding,26040,921_4_1
221179,Exit,27000,926_4_1
227813,Boarding,26520,922_4_1
227813,Exit,27000,926_4_1
227810,Boarding,26520,922_4_1
227810,Exit,27000,926_4_1
234453,Boarding,26700,925_4_1
234453,Exit,27000,926_4_1
234454,Boarding,26700,925_4_1
234454,Exit,27000,926_4_1
234457,Boarding,26700,925_4_1
234457,Exit,27000,926_4_1
207145,Boarding,25320,918_4_0
207145,Exit,27000,921_4_0
25942,Boarding,25440,108_4_0
25942,Exit,27000,921_4_0
200518,Boarding,26160,913_4_0
200518,Exit,27000,921_4_0
200516,Boarding,26160,913_4_0
200516,Exit,27000,921_4_0
200515,Boarding,26160,913_4_0
200515,Exit,27000,921_4_0
160253,Boarding,26190,310_3_1
160253,Transfer,26610,305_3_1
160253,Boarding,26640,305_4_0
160253,Exit,27000,921_4_0
146953,Boarding,25680,303_3_0
146953,Transfer,26700,305_3_0
146953,Boarding,26640,305_4_0
146953,Exit,27000,921_4_0
146944,Boarding,25680,303_3_0
146944,Transfer,26700,305_3_0
146944,Boarding,26640,305_4_0
146944,Exit,27000,921_4_0
146948,Boarding,25680,303_3_0
146948,Transfer,26700,305_3_0
146948,Boarding,26640,305_4_0
146948,Exit,27000,921_4_0
153599,Boarding,26640,305_4_0
153599,Exit,27000,921_4_0
213842,Boarding,26760,919_4_0
213842,Exit,27000,921_4_0
213845,Boarding,26760,919_4_0
213845,Exit,27000,921_4_0
201262,Boarding,25080,913_4_0
201262,Exit,27000,928_4_0
201261,Boarding,25080,913_4_0
201261,Exit,27000,928_4_0
160992,Boarding,24840,310_3_1
160992,Transfer,25260,305_3_1
160992,Boarding,25560,305_4_0
160992,Exit,27000,928_4_0
154320,Boarding,25560,305_4_0
154320,Exit,27000,928_4_0
154317,Boarding,25560,305_4_0
154317,Exit,27000,928_4_0
214570,Boarding,25680,919_4_0
214570,Exit,27000,928_4_0
214571,Boarding,25680,919_4_0
214571,Exit,27000,928_4_0
214572,Boarding,25680,919_4_0
214572,Exit,27000,928_4_0
221340,Boarding,25920,921_4_0
221340,Exit,27000,928_4_0
221343,Boarding,25920,921_4_0
221343,Exit,27000,928_4_0
221342,Boarding,25920,921_4_0
221342,Exit,27000,928_4_0
228006,Boarding,26040,922_4_0
228006,Exit,27000,928_4_0
234640,Boarding,26520,925_4_0
234640,Exit,27000,928_4_0
234636,Boarding,26520,925_4_0
234636,Exit,27000,928_4_0
234633,Boarding,26520,925_4_0
234633,Exit,27000,928_4_0
234637,Boarding,26520,925_4_0
234637,Exit,27000,928_4_0
241486,Boarding,26700,926_4_0
241486,Exit,27000,928_4_0
117257,Boarding,25440,213_2_0
117257,Exit,27000,210_2_0
117260,Boarding,25440,213_2_0
117260,Exit,27000,210_2_0
90169,Boarding,25980,204_2_0
90169,Exit,27000,210_2_0
96764,Boarding,26280,206_2_0
96764,Exit,27000,210_2_0
96767,Boarding,26280,206_2_0
96767,Exit,27000,210_2_0
157412,Boarding,25290,310_3_1
157412,Transfer,26610,208_3_1
157412,Boarding,26640,208_2_0
157412,Exit,27000,210_2_0
157410,Boarding,25290,310_3_1
157410,Transfer,26610,208_3_1
157410,Boarding,26640,208_2_0
157410,Exit,27000,210_2_0
144113,Boarding,25230,303_3_0
144113,Transfer,26670,208_3_0
144113,Boarding,26640,208_2_0
144113,Exit,27000,210_2_0
197699,Boarding,25620,913_4_0
197699,Transfer,26100,305_4_0
197699,Boarding,26250,305_3_0
197699,Transfer,26670,208_3_0
197699,Boarding,26640,208_2_0
197699,Exit,27000,210_2_0
197698,Boarding,25620,913_4_0
197698,Transfer,26100,305_4_0
197698,Boarding,26250,305_3_0
197698,Transfer,26670,208_3_0
197698,Boarding,26640,208_2_0
197698,Exit,27000,210_2_0
150879,Boarding,26250,305_3_0
150879,Transfer,26670,208_3_0
150879,Boarding,26640,208_2_0
150879,Exit,27000,210_2_0
103634,Boarding,26640,208_2_0
103634,Exit,27000,210_2_0
83722,Boarding,25710,202_2_1
83722,Exit,27030,213_2_1
83719,Boarding,25710,202_2_1
83719,Exit,27030,213_2_1
83718,Boarding,25710,202_2_1
83718,Exit,27030,213_2_1
83720,Boarding,25710,202_2_1
83720,Exit,27030,213_2_1
83723,Boarding,25710,202_2_1
83723,Exit,27030,213_2_1
10436,Boarding,26160,103_1_0
10436,Transfer,26520,105_1_0
10436,Boarding,26610,105_3_0
10436,Exit,27030,303_3_0
10432,Boarding,26160,103_1_0
10432,Transfer,26520,105_1_0
10432,Boarding,26610,105_3_0
10432,Exit,27030,303_3_0
7181,Boarding,26190,103_1_1
7181,Exit,27030,110_1_1
20753,Boarding,26910,108_1_1
20753,Exit,27030,110_1_1
117454,Boarding,24990,213_2_0
117454,Exit,27030,214_2_0
90537,Boarding,25530,204_2_0
90537,Exit,27030,214_2_0
90541,Boarding,25530,204_2_0
90541,Exit,27030,214_2_0
97141,Boarding,25830,206_2_0
97141,Exit,27030,214_2_0
97139,Boarding,25830,206_2_0
97139,Exit,27030,214_2_0
97143,Boarding,25830,206_2_0
97143,Exit,27030,214_2_0
97137,Boarding,25830,206_2_0
97137,Exit,27030,214_2_0
30039,Boarding,26520,110_1_0
30039,Transfer,26880,113_1_0
30039,Boarding,26850,113_2_0
30039,Exit,27030,214_2_0
30041,Boarding,26520,110_1_0
30041,Transfer,26880,113_1_0
30041,Boarding,26850,113_2_0
30041,Exit,27030,214_2_0
30038,Boarding,26520,110_1_0
30038,Transfer,26880,113_1_0
30038,Boarding,26850,113_2_0
30038,Exit,27030,214_2_0
30043,Boarding,26520,110_1_0
30043,Transfer,26880,113_1_0
30043,Boarding,26850,113_2_0
30043,Exit,27030,214_2_0
36879,Boarding,26640,111_1_0
36879,Transfer,26880,113_1_0
36879,Boarding,26850,113_2_0
36879,Exit,27030,214_2_0
36881,Boarding,26640,111_1_0
36881,Transfer,26880,113_1_0
36881,Boarding,26850,113_2_0
36881,Exit,27030,214_2_0
51666,Boarding,25740,116_3_1
51666,Exit,27060,321_3_1
165765,Boarding,26460,316_3_1
165765,Exit,27060,321_3_1
165763,Boarding,26460,316_3_1
165763,Exit,27060,321_3_1
150693,Boarding,26160,305_3_1
150693,Exit,27060,208_3_1
19646,Boarding,24240,105_1_0
19646,Transfer,24660,108_1_0
19646,Boarding,24900,108_4_0
19646,Exit,27060,925_4_0
200877,Boarding,25620,913_4_0
200877,Exit,27060,925_4_0
200881,Boarding,25620,913_4_0
200881,Exit,27060,925_4_0
200878,Boarding,25620,913_4_0
200878,Exit,27060,925_4_0
200880,Boarding,25620,913_4_0
200880,Exit,27060,925_4_0
160643,Boarding,25290,310_3_1
160643,Transfer,25710,305_3_1
160643,Boarding,26100,305_4_0
160643,Exit,27060,925_4_0
147311,Boarding,24780,303_3_0
147311,Transfer,25800,305_3_0
147311,Boarding,26100,305_4_0
147311,Exit,27060,925_4_0
153966,Boarding,26100,305_4_0
153966,Exit,27060,925_4_0
153969,Boarding,26100,305_4_0
153969,Exit,27060,925_4_0
153968,Boarding,26100,305_4_0
153968,Exit,27060,925_4_0
214230,Boarding,26220,919_4_0
214230,Exit,27060,925_4_0
220972,Boarding,26460,921_4_0
220972,Exit,27060,925_4_0
1482,Boarding,23880,101_1_1
1482,Exit,27060,122_1_1
35148,Boarding,25320,111_1_1
35148,Exit,27060,122_1_1
41938,Boarding,25680,113_1_1
41938,Exit,27060,122_1_1
55284,Boarding,26580,119_1_1
55284,Exit,27060,122_1_1
55285,Boarding,26580,119_1_1
55285,Exit,27060,122_1_1
158620,Boarding,26640,310_3_1
158620,Exit,27060,305_3_1
145438,Boarding,26580,303_3_0
145438,Exit,27060,316_3_0
15175,Boarding,24240,105_1_0
15175,Exit,27060,125_1_0
15176,Boarding,24240,105_1_0
15176,Exit,27060,125_1_0
28540,Boarding,24960,110_1_0
28540,Exit,27060,125_1_0
35321,Boarding,25080,111_1_0
35321,Exit,27060,125_1_0
95869,Boarding,24930,206_2_0
95869,Transfer,25290,208_2_0
95869,Boarding,25320,208_3_0
95869,Transfer,25740,116_3_0
95869,Boarding,25680,116_1_0
95869,Exit,27060,125_1_0
48913,Boarding,25680,116_1_0
48913,Exit,27060,125_1_0
55452,Boarding,26100,119_1_0
55452,Exit,27060,125_1_0
55454,Boarding,26100,119_1_0
55454,Exit,27060,125_1_0
62277,Boarding,26580,122_1_0
62277,Exit,27060,125_1_0
28936,Boarding,25740,110_1_0
28936,Transfer,26100,113_1_0
28936,Boarding,26160,113_2_1
28936,Exit,27060,202_2_1
35725,Boarding,25860,111_1_0
35725,Transfer,26100,113_1_0
35725,Boarding,26160,113_2_1
35725,Exit,27060,202_2_1
153760,Boarding,24720,305_4_1
153760,Exit,27060,922_4_1
200691,Boarding,25200,913_4_1
200691,Exit,27060,922_4_1
194020,Boarding,25920,909_4_1
194020,Exit,27060,922_4_1
194019,Boarding,25920,909_4_1
194019,Exit,27060,922_4_1
214019,Boarding,26460,919_4_1
214019,Exit,27060,922_4_1
214021,Boarding,26460,919_4_1
214021,Exit,27060,922_4_1
220784,Boarding,26580,921_4_1
220784,Exit,27060,922_4_1
220786,Boarding,26580,921_4_1
220786,Exit,27060,922_4_1
220790,Boarding,26580,921_4_1
220790,Exit,27060,922_4_1
220789,Boarding,26580,921_4_1
220789,Exit,27060,922_4_1
165942,Boarding,24360,316_3_0
165942,Exit,27060,325_3_0
152525,Boarding,24900,305_3_0
152525,Exit,27060,325_3_0
18179,Boarding,24240,105_1_0
18179,Transfer,25680,116_1_0
18179,Boarding,25740,116_3_0
18179,Exit,27060,325_3_0
18178,Boarding,24240,105_1_0
18178,Transfer,25680,116_1_0
18178,Boarding,25740,116_3_0
18178,Exit,27060,325_3_0
24836,Boarding,24660,108_1_0
24836,Transfer,25680,116_1_0
24836,Boarding,25740,116_3_0
24836,Exit,27060,325_3_0
172546,Boarding,26460,321_3_0
172546,Exit,27060,325_3_0
89983,Boarding,26430,204_2_0
89983,Exit,27090,208_2_0
89987,Boarding,26430,204_2_0
89987,Exit,27090,208_2_0
89988,Boarding,26430,204_2_0
89988,Exit,27090,208_2_0
89985,Boarding,26430,204_2_0
89985,Exit,27090,208_2_0
96602,Boarding,26730,206_2_0
96602,Exit,27090,208_2_0
6819,Boarding,26670,103_1_1
6819,Exit,27090,105_1_1
8348,Boarding,23850,103_1_1
8348,Exit,27090,125_1_1
28538,Boarding,24690,110_1_1
28538,Exit,27090,125_1_1
42136,Boarding,25290,113_1_1
42136,Exit,27090,125_1_1
48918,Boarding,25710,116_1_1
48918,Exit,27090,125_1_1
62279,Boarding,26670,122_1_1
62279,Exit,27090,125_1_1
89426,Boarding,24180,204_2_0
89426,Transfer,24840,208_2_0
89426,Boarding,24870,208_3_0
89426,Transfer,25290,116_3_0
89426,Boarding,25290,116_1_0
89426,Exit,27090,128_1_0
96061,Boarding,24480,206_2_0
96061,Transfer,24840,208_2_0
96061,Boarding,24870,208_3_0
96061,Transfer,25290,116_3_0
96061,Boarding,25290,116_1_0
96061,Exit,27090,128_1_0
55629,Boarding,25710,119_1_0
55629,Exit,27090,128_1_0
55627,Boarding,25710,119_1_0
55627,Exit,27090,128_1_0
55628,Boarding,25710,119_1_0
55628,Exit,27090,128_1_0
62465,Boarding,26190,122_1_0
62465,Exit,27090,128_1_0
69230,Boarding,26670,125_1_0
69230,Exit,27090,128_1_0
149185,Boarding,25710,305_3_1
149185,Exit,27090,116_3_1
142474,Boarding,26310,303_3_1
142474,Exit,27090,116_3_1
142467,Boarding,26310,303_3_1
142467,Exit,27090,116_3_1
142469,Boarding,26310,303_3_1
142469,Exit,27090,116_3_1
102079,Boarding,26610,208_3_1
102079,Exit,27090,116_3_1
102082,Boarding,26610,208_3_1
102082,Exit,27090,116_3_1
102078,Boarding,26610,208_3_1
102078,Exit,27090,116_3_1
102081,Boarding,26610,208_3_1
102081,Exit,27090,116_3_1
102080,Boarding,26610,208_3_1
102080,Exit,27090,116_3_1
142460,Boarding,25230,303_3_0
142460,Exit,27090,116_3_0
162485,Boarding,25710,316_3_0
162485,Exit,27090,116_3_0
155785,Boarding,26010,310_3_0
155785,Exit,27090,116_3_0
196054,Boarding,25620,913_4_0
196054,Transfer,26100,305_4_0
196054,Boarding,26250,305_3_0
196054,Exit,27090,116_3_0
196056,Boarding,25620,913_4_0
196056,Transfer,26100,305_4_0
196056,Boarding,26250,305_3_0
196056,Exit,27090,116_3_0
149190,Boarding,26250,305_3_0
149190,Exit,27090,116_3_0
149194,Boarding,26250,305_3_0
149194,Exit,27090,116_3_0
88725,Boarding,25980,204_2_0
88725,Transfer,26640,208_2_0
88725,Boarding,26670,208_3_0
88725,Exit,27090,116_3_0
88724,Boarding,25980,204_2_0
88724,Transfer,26640,208_2_0
88724,Boarding,26670,208_3_0
88724,Exit,27090,116_3_0
88726,Boarding,25980,204_2_0
88726,Transfer,26640,208_2_0
88726,Boarding,26670,208_3_0
88726,Exit,27090,116_3_0
95318,Boarding,26280,206_2_0
95318,Transfer,26640,208_2_0
95318,Boarding,26670,208_3_0
95318,Exit,27090,116_3_0
95320,Boarding,26280,206_2_0
95320,Transfer,26640,208_2_0
95320,Boarding,26670,208_3_0
95320,Exit,27090,116_3_0
95319,Boarding,26280,206_2_0
95319,Transfer,26640,208_2_0
95319,Boarding,26670,208_3_0
95319,Exit,27090,116_3_0
13863,Boarding,26670,105_1_0
13863,Exit,27090,108_1_0
153595,Boarding,25260,305_4_1
153595,Exit,27120,921_4_1
153593,Boarding,25260,305_4_1
153593,Exit,27120,921_4_1
200517,Boarding,25740,913_4_1
200517,Exit,27120,921_4_1
193833,Boarding,26460,909_4_1
193833,Exit,27120,921_4_1
193834,Boarding,26460,909_4_1
193834,Exit,27120,921_4_1
193838,Boarding,26460,909_4_1
193838,Exit,27120,921_4_1
193837,Boarding,26460,909_4_1
193837,Exit,27120,921_4_1
207148,Boarding,26760,918_4_1
207148,Exit,27120,921_4_1
207154,Boarding,26760,918_4_1
207154,Exit,27120,921_4_1
207153,Boarding,26760,918_4_1
207153,Exit,27120,921_4_1
213843,Boarding,27000,919_4_1
213843,Exit,27120,921_4_1
31,Boarding,26400,101_1_1
31,Exit,27120,103_1_1
30,Boarding,26400,101_1_1
30,Exit,27120,103_1_1
32,Boarding,26760,101_1_1
32,Exit,27120,103_1_1
164125,Boarding,26160,316_3_0
164125,Exit,27120,208_3_0
164120,Boarding,26160,316_3_0
164120,Exit,27120,208_3_0
157267,Boarding,26460,310_3_0
157267,Exit,27120,208_3_0
22788,Boarding,26160,108_4_1
22788,Transfer,26340,305_4_1
22788,Boarding,26700,305_3_0
22788,Exit,27120,208_3_0
197522,Boarding,26160,913_4_0
197522,Transfer,26640,305_4_0
197522,Boarding,26700,305_3_0
197522,Exit,27120,208_3_0
197524,Boarding,26160,913_4_0
197524,Transfer,26640,305_4_0
197524,Boarding,26700,305_3_0
197524,Exit,27120,208_3_0
197523,Boarding,26160,913_4_0
197523,Transfer,26640,305_4_0
197523,Boarding,26700,305_3_0
197523,Exit,27120,208_3_0
197525,Boarding,26160,913_4_0
197525,Transfer,26640,305_4_0
197525,Boarding,26700,305_3_0
197525,Exit,27120,208_3_0
197527,Boarding,26160,913_4_0
197527,Transfer,26640,305_4_0
197527,Boarding,26700,305_3_0
197527,Exit,27120,208_3_0
150695,Boarding,26700,305_3_0
150695,Exit,27120,208_3_0
150697,Boarding,26700,305_3_0
150697,Exit,27120,208_3_0
150698,Boarding,26700,305_3_0
150698,Exit,27120,208_3_0
19469,Boarding,24630,105_1_0
19469,Transfer,25050,108_1_0
19469,Boarding,25080,108_4_0
19469,Exit,27120,922_4_0
200694,Boarding,26160,913_4_0
200694,Exit,27120,922_4_0
200693,Boarding,26160,913_4_0
200693,Exit,27120,922_4_0
200696,Boarding,26160,913_4_0
200696,Exit,27120,922_4_0
200695,Boarding,26160,913_4_0
200695,Exit,27120,922_4_0
147147,Boarding,25230,303_3_0
147147,Transfer,26250,305_3_0
147147,Boarding,26640,305_4_0
147147,Exit,27120,922_4_0
160459,Boarding,26190,310_3_1
160459,Transfer,26610,305_3_1
160459,Boarding,26640,305_4_0
160459,Exit,27120,922_4_0
160462,Boarding,26190,310_3_1
160462,Transfer,26610,305_3_1
160462,Boarding,26640,305_4_0
160462,Exit,27120,922_4_0
147154,Boarding,25680,303_3_0
147154,Transfer,26700,305_3_0
147154,Boarding,26640,305_4_0
147154,Exit,27120,922_4_0
147151,Boarding,25680,303_3_0
147151,Transfer,26700,305_3_0
147151,Boarding,26640,305_4_0
147151,Exit,27120,922_4_0
220785,Boarding,27000,921_4_0
220785,Exit,27120,922_4_0
220791,Boarding,27000,921_4_0
220791,Exit,27120,922_4_0
220788,Boarding,27000,921_4_0
220788,Exit,27120,922_4_0
6822,Boarding,26760,103_1_0
6822,Exit,27120,105_1_0
145055,Boarding,26130,303_3_0
145055,Exit,27150,305_3_0
165413,Boarding,26610,316_3_0
165413,Exit,27150,305_3_0
158617,Boarding,26910,310_3_0
158617,Exit,27150,305_3_0
188620,Boarding,27000,909_4_1
188620,Exit,27180,108_4_1
116896,Boarding,26340,213_2_0
116896,Exit,27180,206_2_0
116892,Boarding,26340,213_2_0
116892,Exit,27180,206_2_0
116894,Boarding,26340,213_2_0
116894,Exit,27180,206_2_0
89811,Boarding,26880,204_2_0
89811,Exit,27180,206_2_0
110351,Boarding,25620,210_2_1
110351,Exit,27180,208_2_1
110350,Boarding,25620,210_2_1
110350,Exit,27180,208_2_1
110355,Boarding,25620,210_2_1
110355,Exit,27180,208_2_1
110354,Boarding,25620,210_2_1
110354,Exit,27180,208_2_1
83315,Boarding,26160,202_2_1
83315,Exit,27180,208_2_1
83317,Boarding,26160,202_2_1
83317,Exit,27180,208_2_1
83314,Boarding,26160,202_2_1
83314,Exit,27180,208_2_1
83313,Boarding,26160,202_2_1
83313,Exit,27180,208_2_1
83319,Boarding,26160,202_2_1
83319,Exit,27180,208_2_1
83324,Boarding,26160,202_2_1
83324,Exit,27180,208_2_1
205436,Boarding,25860,918_4_0
205436,Exit,27180,305_4_0
24122,Boarding,25980,108_4_0
24122,Exit,27180,305_4_0
158424,Boarding,26190,310_3_1
158424,Exit,27210,303_3_1
158432,Boarding,26190,310_3_1
158432,Exit,27210,303_3_1
23961,Boarding,26160,108_4_1
23961,Transfer,26340,305_4_1
23961,Boarding,26610,305_3_1
23961,Exit,27210,303_3_1
23964,Boarding,26160,108_4_1
23964,Transfer,26340,305_4_1
23964,Boarding,26610,305_3_1
23964,Exit,27210,303_3_1
198644,Boarding,26160,913_4_0
198644,Transfer,26640,305_4_0
198644,Boarding,26610,305_3_1
198644,Exit,27210,303_3_1
198643,Boarding,26160,913_4_0
198643,Transfer,26640,305_4_0
198643,Boarding,26610,305_3_1
198643,Exit,27210,303_3_1
151794,Boarding,26610,305_3_1
151794,Exit,27210,303_3_1
13862,Boarding,26820,105_1_0
13862,Exit,27240,108_1_0
911,Boarding,25440,101_1_1
911,Exit,27240,113_1_1
912,Boarding,25440,101_1_1
912,Exit,27240,113_1_1
910,Boarding,25440,101_1_1
910,Exit,27240,113_1_1
915,Boarding,25440,101_1_1
915,Exit,27240,113_1_1
916,Boarding,25440,101_1_1
916,Exit,27240,113_1_1
7543,Boarding,25800,103_1_1
7543,Exit,27240,113_1_1
34601,Boarding,26880,111_1_1
34601,Exit,27240,113_1_1
34606,Boarding,26880,111_1_1
