passenger_id,boarding_platform,left_behind_times
4290,101_1_1,0
1124,101_1_1,0
5737,101_1_1,0
4287,101_1_1,0
2415,101_1_1,0
4296,101_1_1,0
1673,101_1_1,0
1122,101_1_1,0
36695,111_1_1,0
38391,111_1_1,0
38590,111_1_1,0
34216,111_1_1,0
34977,111_1_1,0
38234,111_1_1,0
37073,111_1_1,0
38032,111_1_1,0
37072,111_1_1,0
39166,111_1_1,0
38588,111_1_1,0
34618,111_1_1,0
36153,111_1_1,0
37836,111_1_1,0
33842,111_1_1,0
36694,111_1_1,0
34975,111_1_1,0
34619,111_1_1,0
36699,111_1_1,0
35162,111_1_1,0
33650,111_1_1,0
34973,111_1_1,0
37834,111_1_1,0
37259,111_1_1,0
44776,113_1_0,0
44410,113_1_0,0
46583,113_1_0,0
46790,113_1_0,0
45326,113_1_0,0
45325,113_1_0,0
44408,113_1_0,0
42152,113_1_0,0
42150,113_1_0,0
41186,113_1_0,0
44602,113_1_0,0
44413,113_1_0,0
42151,113_1_0,0
42361,113_1_0,0
46986,113_1_0,0
45856,113_1_0,0
41003,113_1_0,0
43468,113_1_0,0
109246,210_2_0,0
108718,210_2_0,0
109248,210_2_0,0
108350,210_2_0,0
111853,210_2_0,0
112410,210_2_0,0
107966,210_2_0,0
21720,108_4_1,0
25415,108_4_1,0
20394,108_4_1,0
22624,108_4_1,0
20762,108_4_1,0
20233,108_4_1,0
23187,108_4_1,0
26703,108_4_1,0
23008,108_4_1,0
21899,108_4_1,0
23381,108_4_1,0
24147,108_4_1,0
20764,108_4_1,0
24500,108_4_1,0
21343,108_4_1,0
22087,108_4_0,0
25234,108_4_0,0
20223,108_4_0,0
20971,108_4_0,0
23782,108_4_0,0
90009,204_2_0,0
92192,204_2_0,0
89643,204_2_0,0
88563,204_2_0,0
88740,204_2_0,0
89106,204_2_0,0
87442,204_2_0,0
91628,204_2_0,0
90918,204_2_0,0
92929,204_2_0,0
90734,204_2_0,0
87974,204_2_0,0
88181,204_2_0,0
93694,204_2_0,0
93884,204_2_0,0
87630,204_2_0,0
88185,204_2_0,0
93692,204_2_0,0
88746,204_2_0,0
91109,204_2_0,0
90733,204_2_0,0
91273,204_2_0,0
89826,204_2_0,0
90559,204_2_0,0
90556,204_2_0,0
93123,204_2_0,0
90555,204_2_0,0
93321,204_2_0,0
149417,305_4_1,0
153787,305_4_1,0
150543,305_4_1,0
152148,305_4_1,0
153437,305_4_1,0
148651,305_4_1,0
153440,305_4_1,0
149598,305_4_1,0
153439,305_4_1,0
152725,305_4_1,0
149009,305_4_1,0
153441,305_4_1,0
150537,305_4_1,0
149783,305_4_1,0
151819,305_4_1,0
149785,305_4_1,0
153244,305_4_1,0
149968,305_4_1,0
154334,305_4_1,0
152730,305_4_1,0
149004,305_4_1,0
149597,305_4_1,0
149414,305_4_1,0
150146,305_4_1,0
151820,305_4_1,0
148459,305_4_1,0
152727,305_4_1,0
152363,305_4_1,0
148458,305_4_1,0
153983,305_4_1,0
152154,305_4_1,0
152548,305_4_1,0
152362,305_4_1,0
150893,305_4_1,0
151453,305_4_1,0
115995,213_2_1,0
114900,213_2_1,0
120466,213_2_1,0
115994,213_2_1,0
119896,213_2_1,0
120855,213_2_1,0
118249,213_2_1,0
119706,213_2_1,0
118037,213_2_1,0
120467,213_2_1,0
116901,213_2_1,0
115641,213_2_1,0
115833,213_2_1,0
114694,213_2_1,0
117473,213_2_1,0
120853,213_2_1,0
121772,214_2_0,0
125236,214_2_0,0
122497,214_2_0,0
125048,214_2_0,0
123239,214_2_0,0
127086,214_2_0,0
123240,214_2_0,0
122876,214_2_0,0
125421,214_2_0,0
121408,214_2_0,0
125768,214_2_0,0
124155,214_2_0,0
123781,214_2_0,0
125044,214_2_0,0
123788,214_2_0,0
125049,214_2_0,0
122501,214_2_0,0
122327,214_2_0,0
121033,214_2_0,0
125773,214_2_0,0
125422,214_2_0,0
123071,214_2_0,0
125770,214_2_0,0
123070,214_2_0,0
123787,214_2_0,0
123786,214_2_0,0
125769,214_2_0,0
127090,214_2_0,0
121579,214_2_0,0
123782,214_2_0,0
122144,214_2_0,0
122691,214_2_0,0
125047,214_2_0,0
57715,119_1_0,0
57917,119_1_0,0
59252,119_1_0,0
53879,119_1_0,0
58469,119_1_0,0
55639,119_1_0,0
56001,119_1_0,0
58476,119_1_0,0
55473,119_1_0,0
54930,119_1_0,0
54927,119_1_0,0
58854,119_1_0,0
57724,119_1_0,0
55472,119_1_0,0
54761,119_1_0,0
59041,119_1_0,0
55999,119_1_0,0
54573,119_1_0,0
57920,119_1_0,0
58295,119_1_0,0
60228,119_1_0,0
57916,119_1_0,0
57712,119_1_0,0
56578,119_1_0,0
57913,119_1_0,0
57130,119_1_0,0
54572,119_1_0,0
54575,119_1_0,0
58850,119_1_0,0
58852,119_1_0,0
58098,119_1_0,0
56581,119_1_0,0
57723,119_1_0,0
60229,119_1_0,0
55474,119_1_0,0
56580,119_1_0,0
54758,119_1_0,0
60233,119_1_0,0
57128,119_1_0,0
57524,119_1_0,0
56188,119_1_0,0
59455,119_1_0,0
58473,119_1_0,0
56002,119_1_0,0
55299,119_1_0,0
57312,119_1_0,0
56387,119_1_0,0
54396,119_1_0,0
58474,119_1_0,0
54928,119_1_0,0
55296,119_1_0,0
57523,119_1_0,0
56189,119_1_0,0
54577,119_1_0,0
56384,119_1_0,0
55643,119_1_0,0
55648,119_1_0,0
54931,119_1_0,0
57129,119_1_0,0
59454,119_1_0,0
59250,119_1_0,0
59251,119_1_0,0
56195,119_1_0,0
54398,119_1_0,0
58640,119_1_0,0
56385,119_1_0,0
59456,119_1_0,0
59870,119_1_0,0
54579,119_1_0,0
47179,116_1_1,0
47369,116_1_1,0
50343,116_1_1,0
48508,116_1_1,0
52022,116_1_1,0
49278,116_1_1,0
49812,116_1_1,0
51682,116_1_1,0
52213,116_1_1,0
50545,116_1_1,0
50175,116_1_1,0
51680,116_1_1,0
53683,116_1_1,0
53685,116_1_1,0
50178,116_1_1,0
49451,116_1_1,0
50929,116_1_1,0
48729,116_1_1,0
49457,116_1_1,0
53312,116_1_1,0
48303,116_1_1,0
52951,116_1_1,0
47182,116_1_1,0
49272,116_1_1,0
53682,116_1_1,0
53121,116_1_1,0
53122,116_1_1,0
52406,116_1_1,0
53496,116_1_1,0
209359,919_4_0,0
211548,919_4_0,0
209357,919_4_0,0
213047,919_4_0,0
214421,919_4_0,0
210822,919_4_0,0
211016,919_4_0,0
208966,919_4_0,0
210826,919_4_0,0
214418,919_4_0,0
210823,919_4_0,0
214036,919_4_0,0
210082,919_4_0,0
212253,919_4_0,0
209872,919_4_0,0
213046,919_4_0,0
214034,919_4_0,0
210451,919_4_0,0
208412,919_4_0,0
209355,919_4_0,0
214420,919_4_0,0
212454,919_4_0,0
214415,919_4_0,0
209705,919_4_0,0
208235,919_4_0,0
208773,919_4_0,0
209358,919_4_0,0
208598,919_4_0,0
214582,919_4_0,0
210654,919_4_0,0
211371,919_4_0,0
212252,919_4_0,0
213446,919_4_0,0
213044,919_4_0,0
209353,919_4_0,0
209521,919_4_0,0
210824,919_4_0,0
213640,919_4_0,0
214584,919_4_0,0
211902,919_4_0,0
213248,919_4_0,0
213644,919_4_0,0
208965,919_4_0,0
212648,919_4_0,0
212652,919_4_0,0
208064,919_4_0,0
211733,919_4_0,0
214241,919_4_0,0
213860,919_4_0,0
208414,919_4_0,0
214041,919_4_0,0
210270,919_4_0,0
210649,919_4_0,0
211373,919_4_0,0
211904,919_4_0,0
212089,919_4_0,0
213645,919_4_0,0
209703,919_4_0,0
213246,919_4_0,0
211735,919_4_0,0
210825,919_4_0,0
208413,919_4_0,0
211017,919_4_0,0
213862,919_4_0,0
208242,919_4_0,0
208241,919_4_0,0
208236,919_4_0,0
209707,919_4_0,0
210084,919_4_0,0
208417,919_4_0,0
210267,919_4_0,0
211013,919_4_0,0
211549,919_4_0,0
211015,919_4_0,0
208415,919_4_0,0
209875,919_4_0,0
202742,918_4_1,0
201472,918_4_1,0
205458,918_4_1,0
202394,918_4_1,0
204914,918_4_1,0
204385,918_4_1,0
205646,918_4_1,0
205270,918_4_1,0
207696,918_4_1,0
206389,918_4_1,0
202393,918_4_1,0
204564,918_4_1,0
201471,918_4_1,0
202192,918_4_1,0
201661,918_4_1,0
207894,918_4_1,0
206973,918_4_1,0
202944,918_4_1,0
204384,918_4_1,0
204916,918_4_1,0
206764,918_4_1,0
205271,918_4_1,0
207891,918_4_0,0
206766,918_4_0,0
205643,918_4_0,0
207701,918_4_0,0
207500,918_4_0,0
205095,918_4_0,0
202745,918_4_0,0
206972,918_4_0,0
205461,918_4_0,0
5390,108_4_0,0
12769,108_4_0,0
19672,108_4_0,0
23189,108_4_0,0
26146,108_4_0,0
21537,108_4_0,0
20231,108_4_0,0
21540,108_4_0,0
21900,108_4_0,0
17288,105_3_1,0
14265,105_3_1,0
15964,105_3_1,0
19671,105_3_1,0
18935,105_3_1,0
14852,105_3_1,0
16733,105_3_1,0
13491,105_3_1,0
16178,105_3_1,0
15961,105_3_1,0
15209,105_3_1,0
20047,105_3_1,0
16171,105_3_1,0
17631,105_3_1,0
39715,111_1_0,0
34613,111_1_0,0
37654,111_1_0,0
37656,111_1_0,0
34036,111_1_0,0
40262,111_1_0,0
38582,111_1_0,0
38774,111_1_0,0
38392,111_1_0,0
38031,111_1_0,0
36152,111_1_0,0
34616,111_1_0,0
36308,111_1_0,0
35159,111_1_0,0
40075,111_1_0,0
170384,321_3_1,0
170567,321_3_1,0
174262,321_3_1,0
172931,321_3_1,0
170381,321_3_1,0
173894,321_3_1,0
172559,321_3_1,0
171633,321_3_1,0
173699,321_3_1,0
172735,321_3_1,0
170762,321_3_1,0
172196,321_3_1,0
171838,321_3_1,0
169083,321_3_1,0
168532,321_3_1,0
168710,321_3_1,0
173698,321_3_1,0
168340,321_3_1,0
170565,321_3_1,0
171839,321_3_1,0
172381,321_3_1,0
169618,321_3_1,0
174463,321_3_1,0
168341,321_3_1,0
168713,321_3_1,0
168336,321_3_1,0
169086,321_3_1,0
172554,321_3_1,0
168335,321_3_1,0
171632,321_3_1,0
173518,321_3_1,0
168158,321_3_1,0
169617,321_3_1,0
168338,321_3_1,0
172379,321_3_1,0
169619,321_3_1,0
172560,321_3_1,0
173512,321_3_1,0
170380,321_3_1,0
170566,321_3_1,0
169085,321_3_1,0
142663,116_1_0,0
142662,116_1_0,0
143017,116_1_0,0
142665,116_1_0,0
143193,116_1_0,0
156536,116_1_0,0
155993,116_1_0,0
155998,116_1_0,0
155999,116_1_0,0
156533,116_1_0,0
156537,116_1_0,0
156171,116_1_0,0
156344,116_1_0,0
156170,116_1_0,0
155995,116_1_0,0
149960,116_1_0,0
149593,116_1_0,0
149592,116_1_0,0
88934,116_1_0,0
89258,116_1_0,0
88932,116_1_0,0
89259,116_1_0,0
89443,116_1_0,0
89101,116_1_0,0
89445,116_1_0,0
89446,116_1_0,0
88926,116_1_0,0
89104,116_1_0,0
95519,116_1_0,0
96080,116_1_0,0
95885,116_1_0,0
96083,116_1_0,0
96081,116_1_0,0
95683,116_1_0,0
95690,116_1_0,0
95685,116_1_0,0
95520,116_1_0,0
96082,116_1_0,0
95689,116_1_0,0
102870,116_1_0,0
102287,116_1_0,0
51683,116_1_0,0
51681,116_1_0,0
49811,116_1_0,0
48309,116_1_0,0
53313,116_1_0,0
52955,116_1_0,0
107956,208_3_1,0
113139,208_3_1,0
112940,208_3_1,0
113908,208_3_1,0
112761,208_3_1,0
113731,208_3_1,0
113135,208_3_1,0
112762,208_3_1,0
113725,208_3_1,0
107958,208_3_1,0
107959,208_3_1,0
114105,208_3_1,0
111247,208_3_1,0
111250,208_3_1,0
114103,208_3_1,0
113321,208_3_1,0
112942,208_3_1,0
111251,208_3_1,0
114102,208_3_1,0
111462,208_3_1,0
112582,208_3_1,0
112763,208_3_1,0
112760,208_3_1,0
113730,208_3_1,0
111466,208_3_1,0
111463,208_3_1,0
113320,208_3_1,0
113726,208_3_1,0
113727,208_3_1,0
113137,208_3_1,0
111248,208_3_1,0
113140,208_3_1,0
91102,208_3_1,0
93690,208_3_1,0
93883,208_3_1,0
91104,208_3_1,0
93115,208_3_1,0
87620,208_3_1,0
93318,208_3_1,0
92538,208_3_1,0
87623,208_3_1,0
92734,208_3_1,0
91108,208_3_1,0
91097,208_3_1,0
93113,208_3_1,0
92533,208_3_1,0
92733,208_3_1,0
91098,208_3_1,0
93116,208_3_1,0
93691,208_3_1,0
92732,208_3_1,0
91100,208_3_1,0
91268,208_3_1,0
93688,208_3_1,0
92728,208_3_1,0
93312,208_3_1,0
87622,208_3_1,0
87624,208_3_1,0
93119,208_3_1,0
91099,208_3_1,0
92729,208_3_1,0
93316,208_3_1,0
92534,208_3_1,0
92537,208_3_1,0
87621,208_3_1,0
92539,208_3_1,0
92730,208_3_1,0
92731,208_3_1,0
93117,208_3_1,0
93514,208_3_1,0
92358,208_3_1,0
91101,208_3_1,0
87438,208_3_1,0
91103,208_3_1,0
93112,208_3_1,0
93513,208_3_1,0
87782,208_3_1,0
87781,208_3_1,0
93111,208_3_1,0
100396,208_3_1,0
97767,208_3_1,0
99239,208_3_1,0
99242,208_3_1,0
94590,208_3_1,0
99796,208_3_1,0
99414,208_3_1,0
100593,208_3_1,0
100179,208_3_1,0
100176,208_3_1,0
94589,208_3_1,0
94588,208_3_1,0
99798,208_3_1,0
100397,208_3_1,0
100601,208_3_1,0
100181,208_3_1,0
99055,208_3_1,0
99598,208_3_1,0
94076,208_3_1,0
94595,208_3_1,0
100192,208_3_1,0
106458,208_3_1,0
105870,208_3_1,0
105874,208_3_1,0
104939,208_3_1,0
105301,208_3_1,0
102480,208_3_1,0
105116,208_3_1,0
106057,208_3_1,0
106652,208_3_1,0
106647,208_3_1,0
105702,208_3_1,0
106646,208_3_1,0
107387,208_3_1,0
104932,208_3_1,0
106456,208_3_1,0
103644,208_3_1,0
105304,208_3_1,0
104563,208_3_1,0
104758,208_3_1,0
103837,208_3_1,0
100963,208_3_1,0
101322,208_3_1,0
107008,208_3_1,0
101522,208_3_1,0
105871,208_3_1,0
103834,208_3_1,0
101730,208_3_1,0
107009,208_3_1,0
104937,208_3_1,0
106454,208_3_1,0
101732,208_3_1,0
101149,208_3_1,0
107013,208_3_1,0
103050,208_3_1,0
106455,208_3_1,0
107385,208_3_1,0
104757,208_3_1,0
107210,208_3_1,0
105697,208_3_1,0
105696,208_3_1,0
103236,208_3_1,0
101731,208_3_1,0
103443,208_3_1,0
101521,208_3_1,0
101919,208_3_1,0
103836,208_3_1,0
104209,208_3_1,0
104936,208_3_1,0
106459,208_3_1,0
105299,208_3_1,0
102676,208_3_1,0
103833,208_3_1,0
102677,208_3_1,0
105118,208_3_1,0
100965,208_3_1,0
101525,208_3_1,0
106251,208_3_1,0
104009,208_3_1,0
102865,208_3_1,0
103051,208_3_1,0
103238,208_3_1,0
105695,208_3_1,0
102869,208_3_1,0
102863,208_3_1,0
102283,208_3_1,0
104561,208_3_1,0
101147,208_3_1,0
106828,208_3_1,0
103645,208_3_1,0
104559,208_3_1,0
104760,208_3_1,0
104205,208_3_1,0
101526,208_3_1,0
100962,208_3_1,0
200896,913_4_1,0
198486,913_4_1,0
195690,913_4_1,0
200348,913_4_1,0
197727,913_4_1,0
194779,913_4_1,0
195335,913_4_1,0
195152,913_4_1,0
194982,913_4_1,0
197186,913_4_1,0
195153,913_4_1,0
200713,913_4_1,0
198267,913_4_1,0
200716,913_4_1,0
199578,913_4_1,0
200717,913_4_1,0
200165,913_4_1,0
196445,913_4_1,0
199968,913_4_1,0
199785,913_4_1,0
199970,913_4_1,0
196821,913_4_1,0
197376,913_4_1,0
9476,113_2_1,0
9470,113_2_1,0
22997,113_2_1,0
36304,113_2_1,0
36305,113_2_1,0
43470,113_2_1,0
44781,113_2_1,0
45146,113_2_1,0
44217,113_2_1,0
44027,113_2_1,0
41954,113_2_1,0
177003,325_3_0,0
180908,325_3_0,0
177186,325_3_0,0
180541,325_3_0,0
181252,325_3_0,0
175045,325_3_0,0
177714,325_3_0,0
177007,325_3_0,0
180721,325_3_0,0
179218,325_3_0,0
181253,325_3_0,0
175677,325_3_0,0
174677,325_3_0,0
179595,325_3_0,0
179216,325_3_0,0
175840,325_3_0,0
179213,325_3_0,0
175459,325_3_0,0
179590,325_3_0,0
180911,325_3_0,0
174857,325_3_0,0
176814,325_3_0,0
176812,325_3_0,0
179983,325_3_0,0
181255,325_3_0,0
179812,325_3_0,0
179219,325_3_0,0
177187,325_3_0,0
180368,325_3_0,0
175457,325_3_0,0
179013,325_3_0,0
178306,325_3_0,0
177367,325_3_0,0
176643,325_3_0,0
179406,325_3_0,0
179593,325_3_0,0
177000,325_3_0,0
174676,325_3_0,0
178834,325_3_0,0
179986,325_3_0,0
176641,325_3_0,0
175462,325_3_0,0
176437,325_3_0,0
178488,325_3_0,0
175252,325_3_0,0
178133,325_3_0,0
177712,325_3_0,0
179011,325_3_0,0
178831,325_3_0,0
178667,325_3_0,0
177360,325_3_0,0
33449,110_1_1,0
32746,110_1_1,0
28953,110_1_1,0
32173,110_1_1,0
28155,110_1_1,0
28950,110_1_1,0
29325,110_1_1,0
32171,110_1_1,0
32535,110_1_1,0
32174,110_1_1,0
31029,110_1_1,0
30260,110_1_1,0
28766,110_1_1,0
28563,110_1_1,0
31986,110_1_1,0
28765,110_1_1,0
32928,110_1_1,0
30258,110_1_1,0
31988,110_1_1,0
29707,110_1_1,0
30061,110_1_1,0
30631,110_1_1,0
31804,110_1_1,0
32365,110_1_1,0
32366,110_1_1,0
27267,110_1_1,0
31448,110_1_1,0
31803,110_1_1,0
27784,110_1_1,0
30814,110_1_1,0
10275,113_2_0,0
9876,113_2_0,0
16893,113_2_0,0
16551,113_2_0,0
23576,113_2_0,0
23779,113_2_0,0
23378,113_2_0,0
23778,113_2_0,0
23578,113_2_0,0
23572,113_2_0,0
36887,113_2_0,0
37253,113_2_0,0
37258,113_2_0,0
37257,113_2_0,0
11235,103_1_0,0
11237,103_1_0,0
9125,103_1_0,0
7556,103_1_0,0
12579,103_1_0,0
8916,103_1_0,0
7952,103_1_0,0
8562,103_1_0,0
7376,103_1_0,0
12772,103_1_0,0
12244,103_1_0,0
12781,103_1_0,0
8161,103_1_0,0
11651,103_1_0,0
11654,103_1_0,0
12955,103_1_0,0
11242,103_1_0,0
7008,103_1_0,0
12954,103_1_0,0
11437,103_1_0,0
232,101_1_1,0
6444,101_1_1,0
5938,101_1_1,0
5019,101_1_1,0
590,101_1_1,0
4812,101_1_1,0
3732,101_1_1,0
414,101_1_1,0
234,101_1_1,0
4815,101_1_1,0
1672,101_1_1,0
422,101_1_1,0
11423,116_3_0,0
11632,116_3_0,0
18189,116_3_0,0
17819,116_3_0,0
17995,116_3_0,0
17994,116_3_0,0
17817,116_3_0,0
38224,116_3_0,0
38023,116_3_0,0
112405,116_3_0,0
44772,116_3_0,0
44774,116_3_0,0
45317,116_3_0,0
44963,116_3_0,0
45141,116_3_0,0
44965,116_3_0,0
11224,116_3_0,0
11022,116_3_0,0
11023,116_3_0,0
11638,116_3_0,0
11029,116_3_0,0
11637,116_3_0,0
11218,116_3_0,0
31250,116_3_0,0
38580,116_3_0,0
44962,116_3_0,0
4275,116_3_0,0
4639,116_3_0,0
4640,116_3_0,0
11025,116_3_0,0
11420,116_3_0,0
11020,116_3_0,0
11635,116_3_0,0
11028,116_3_0,0
11422,116_3_0,0
24676,116_3_0,0
24499,116_3_0,0
24848,116_3_0,0
31441,116_3_0,0
31249,116_3_0,0
38022,116_3_0,0
38227,116_3_0,0
45147,116_3_0,0
45323,116_3_0,0
44977,116_3_0,0
45324,116_3_0,0
44775,116_3_0,0
47930,116_3_0,0
50171,116_3_0,0
48736,116_3_0,0
52952,116_3_0,0
51521,116_3_0,0
47365,116_3_0,0
47744,116_3_0,0
49456,116_3_0,0
49095,116_3_0,0
52402,116_3_0,0
51324,116_3_0,0
118983,213_2_0,0
116903,213_2_0,0
115466,213_2_0,0
119358,213_2_0,0
115636,213_2_0,0
119361,213_2_0,0
114895,213_2_0,0
115997,213_2_0,0
116904,213_2_0,0
115468,213_2_0,0
119362,213_2_0,0
120667,213_2_0,0
120264,213_2_0,0
114897,213_2_0,0
114696,213_2_0,0
115634,213_2_0,0
119359,213_2_0,0
120470,213_2_0,0
118986,213_2_0,0
117277,213_2_0,0
44595,116_3_1,0
37832,116_3_1,0
30627,110_1_0,0
30255,110_1_0,0
29323,110_1_0,0
32368,110_1_0,0
15373,105_1_1,0
19860,105_1_1,0
15372,105_1_1,0
18569,105_1_1,0
17081,105_1_1,0
13667,105_1_1,0
14264,105_1_1,0
16556,105_1_1,0
154915,310_3_1,0
156538,310_3_1,0
155255,310_3_1,0
155801,310_3_1,0
155800,310_3_1,0
157627,310_3_1,0
156007,310_3_1,0
158035,310_3_1,0
155804,310_3_1,0
156910,310_3_1,0
158807,310_3_1,0
155080,310_3_1,0
154723,310_3_1,0
157088,310_3_1,0
158984,310_3_1,0
160835,310_3_1,0
160475,310_3_1,0
156909,310_3_1,0
157275,310_3_1,0
157431,310_3_1,0
159158,310_3_1,0
155439,310_3_1,0
156543,310_3_1,0
157274,310_3_1,0
160263,310_3_1,0
156547,310_3_1,0
154539,310_3_1,0
154532,310_3_1,0
155441,310_3_1,0
157825,310_3_1,0
160073,310_3_1,0
156347,310_3_1,0
158038,310_3_1,0
155799,310_3_1,0
158804,310_3_1,0
160066,310_3_1,0
159155,310_3_1,0
155608,310_3_1,0
158450,310_3_1,0
155607,310_3_1,0
159501,310_3_1,0
157434,310_3_1,0
155436,310_3_1,0
161012,310_3_1,0
155802,310_3_1,0
156005,310_3_1,0
156719,310_3_1,0
158247,310_3_1,0
157630,310_3_1,0
156002,310_3_1,0
156542,310_3_1,0
24856,108_1_0,0
21904,108_1_0,0
25603,108_1_0,0
24502,108_1_0,0
20228,108_1_0,0
21896,108_1_0,0
26699,108_1_0,0
20226,108_1_0,0
22621,108_1_0,0
25411,108_1_0,0
26528,108_1_0,0
157415,208_2_0,0
157428,208_2_0,0
157422,208_2_0,0
144124,208_2_0,0
144127,208_2_0,0
197700,208_2_0,0
197711,208_2_0,0
197703,208_2_0,0
197713,208_2_0,0
197712,208_2_0,0
105700,208_2_0,0
104386,208_2_0,0
103052,208_2_0,0
106650,208_2_0,0
101523,208_2_0,0
16732,105_1_0,0
19112,105_1_0,0
16175,105_1_0,0
16364,105_1_0,0
18937,105_1_0,0
14451,105_1_0,0
15773,105_1_0,0
15776,105_1_0,0
112594,210_2_1,0
112407,210_2_1,0
113916,210_2_1,0
108531,210_2_1,0
111065,210_2_1,0
108717,210_2_1,0
111261,210_2_1,0
108351,210_2_1,0
113329,210_2_1,0
113148,210_2_1,0
109641,210_2_1,0
109448,210_2_1,0
110541,210_2_1,0
109249,210_2_1,0
112214,210_2_1,0
110702,210_2_1,0
109449,210_2_1,0
113151,210_2_1,0
113540,210_2_1,0
113336,210_2_1,0
111647,210_2_1,0
112773,210_2_1,0
111260,210_2_1,0
107769,210_2_1,0
111061,210_2_1,0
112947,210_2_1,0
108720,210_2_1,0
110878,210_2_1,0
110362,210_2_1,0
113533,210_2_1,0
111479,210_2_1,0
111851,210_2_1,0
113738,210_2_1,0
110174,210_2_1,0
110697,210_2_1,0
8560,103_1_1,0
12779,103_1_1,0
9672,103_1_1,0
6655,103_1_1,0
10630,103_1_1,0
7375,103_1_1,0
9121,103_1_1,0
9300,103_1_1,0
10068,103_1_1,0
8381,103_1_1,0
12778,103_1_1,0
8160,103_1_1,0
11860,103_1_1,0
9486,103_1_1,0
12425,103_1_1,0
9666,103_1_1,0
8915,103_1_1,0
9673,103_1_1,0
12424,103_1_1,0
12046,103_1_1,0
111625,208_3_0,0
111624,208_3_0,0
111626,208_3_0,0
111623,208_3_0,0
88936,208_3_0,0
91814,208_3_0,0
89447,208_3_0,0
91817,208_3_0,0
88738,208_3_0,0
89257,208_3_0,0
88927,208_3_0,0
89100,208_3_0,0
91815,208_3_0,0
92182,208_3_0,0
91625,208_3_0,0
91985,208_3_0,0
91988,208_3_0,0
92183,208_3_0,0
89261,208_3_0,0
91986,208_3_0,0
89264,208_3_0,0
88929,208_3_0,0
88928,208_3_0,0
88937,208_3_0,0
88935,208_3_0,0
89442,208_3_0,0
89105,208_3_0,0
88734,208_3_0,0
91816,208_3_0,0
91990,208_3_0,0
89102,208_3_0,0
91984,208_3_0,0
89260,208_3_0,0
89444,208_3_0,0
91468,208_3_0,0
89103,208_3_0,0
98695,208_3_0,0
98880,208_3_0,0
98515,208_3_0,0
95686,208_3_0,0
98517,208_3_0,0
95328,208_3_0,0
98128,208_3_0,0
96084,208_3_0,0
95887,208_3_0,0
95687,208_3_0,0
95515,208_3_0,0
98514,208_3_0,0
96085,208_3_0,0
98691,208_3_0,0
98134,208_3_0,0
98886,208_3_0,0
95339,208_3_0,0
98333,208_3_0,0
95894,208_3_0,0
98520,208_3_0,0
95693,208_3_0,0
98336,208_3_0,0
96091,208_3_0,0
98331,208_3_0,0
95697,208_3_0,0
95338,208_3_0,0
96092,208_3_0,0
95892,208_3_0,0
95692,208_3_0,0
111627,208_3_0,0
104933,208_3_0,0
106820,208_3_0,0
106821,208_3_0,0
105300,208_3_0,0
102286,208_3_0,0
100770,208_3_0,0
101920,208_3_0,0
22622,108_4_0,0
25604,108_4_0,0
24501,108_4_0,0
23583,108_4_0,0
22999,108_4_0,0
25233,108_4_0,0
26527,108_4_0,0
21719,108_4_0,0
44213,113_1_0,0
42936,113_1_0,0
40846,113_1_0,0
46230,113_1_0,0
46404,113_1_0,0
43656,113_1_0,0
40649,113_1_0,0
45663,113_1_0,0
44212,113_1_0,0
42744,113_1_0,0
46792,113_1_0,0
40651,113_1_0,0
42741,113_1_0,0
46227,113_1_0,0
45489,113_1_0,0
204045,918_4_0,0
204734,918_4_0,0
203683,918_4_0,0
203300,918_4_0,0
206971,918_4_0,0
205090,918_4_0,0
206592,918_4_0,0
206028,918_4_0,0
205267,918_4_0,0
205641,918_4_0,0
204210,918_4_0,0
205848,918_4_0,0
202942,918_4_0,0
202025,918_4_0,0
201657,918_4_0,0
207333,918_4_0,0
203517,918_4_0,0
203120,918_4_0,0
207695,918_4_0,0
204047,918_4_0,0
204565,918_4_0,0
207892,918_4_0,0
202193,918_4_0,0
206595,918_4_0,0
199571,305_3_0,0
196063,305_3_0,0
196065,305_3_0,0
197367,305_3_0,0
199781,305_3_0,0
197720,305_3_0,0
199412,305_3_0,0
196991,305_3_0,0
197716,305_3_0,0
199413,305_3_0,0
196992,305_3_0,0
197184,305_3_0,0
196064,305_3_0,0
199404,305_3_0,0
197717,305_3_0,0
199570,305_3_0,0
199033,305_3_0,0
196996,305_3_0,0
199572,305_3_0,0
199219,305_3_0,0
199213,305_3_0,0
196993,305_3_0,0
196066,305_3_0,0
196989,305_3_0,0
199218,305_3_0,0
199031,305_3_0,0
196990,305_3_0,0
199217,305_3_0,0
199779,305_3_0,0
199214,305_3_0,0
197181,305_3_0,0
199408,305_3_0,0
196061,305_3_0,0
196062,305_3_0,0
197535,305_3_0,0
199410,305_3_0,0
196995,305_3_0,0
197715,305_3_0,0
199032,305_3_0,0
199568,305_3_0,0
22624,305_3_0,0
149416,305_3_0,0
150538,305_3_0,0
150316,305_3_0,0
150888,305_3_0,0
151088,305_3_0,0
152361,305_3_0,0
148650,305_3_0,0
151085,305_3_0,0
151087,305_3_0,0
153442,305_3_0,0
150892,305_3_0,0
152152,305_3_0,0
152550,305_3_0,0
150313,305_3_0,0
152551,305_3_0,0
153614,305_3_0,0
148460,305_3_0,0
147895,305_3_0,0
151981,305_3_0,0
152153,305_3_0,0
150320,305_3_0,0
149967,305_3_0,0
149008,305_3_0,0
